STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geo_id,geography,Population,geography_income,median_income,geography_poverty,Poverty,Below poverty level,Below poverty level - Male,Below poverty level - Female,At or above poverty level,At or above poverty level - Male,At or above poverty level - Female,geography_housing,Housing units,geography_owner_renter,Owner:renter occupancy,Owner occupied,Renter occupied,geography_vehicles,Vehicles available,Owner occupied_vehicles,Owner occupied - No vehicles available,Owner occupied - 1 vehicle available,Renter occupied_vehicles,Renter occupied - No vehicles available,Renter occupied - 1 vehicle available,geography_households,Population_households,Family households,Married-couple family households,Other family households,"Male householder, no spouse present","Female householder, no spouse present",Nonfamily households,Householder living alone,Householder not living alone,grocery_stores,grocery_stores_per_1000,area_sq_miles,population_density,poverty_rate,apartment_count,major_retailers,major_road_segments,road_access_score,population_score,income_score,apartment_score,competition_score,opportunity_score
12,095,017302,12095017302,1400000US12095017302,173.02,Census Tract 173.02,G5020,S,4543186,48371,+28.5564089,-081.5934086,1400000US12095017302,Census Tract 173.02; Orange County; Florida,9003,Census Tract 173.02; Orange County; Florida,71455.0,Census Tract 173.02; Orange County; Florida,8920,1072,531,541,7848,3805,4043,Census Tract 173.02; Orange County; Florida,3299,Census Tract 173.02; Orange County; Florida,2977,1277,1700,Census Tract 173.02; Orange County; Florida,2977,1277,80,405,1700,19,683,Census Tract 173.02; Orange County; Florida,2977,2084,1301,783,216,567,893,600,293,48.0,5.331556147950684,1.7715406882799425,5082.01705981778,12.01793721973094,1.0,3.0,81.0,0.9250936329588015,0.9176029962546817,0.44696969696969696,0.6310861423220974,0.022471910112359605,0.49763363976847125
12,095,017022,12095017022,1400000US12095017022,170.22,Census Tract 170.22,G5020,S,7189311,699178,+28.3908895,-081.4744611,1400000US12095017022,Census Tract 170.22; Orange County; Florida,10585,Census Tract 170.22; Orange County; Florida,60807.0,Census Tract 170.22; Orange County; Florida,10585,2070,983,1087,8515,4457,4058,Census Tract 170.22; Orange County; Florida,6832,Census Tract 170.22; Orange County; Florida,4501,387,4114,Census Tract 170.22; Orange County; Florida,4501,387,0,353,4114,112,2337,Census Tract 170.22; Orange County; Florida,4501,2113,1386,727,26,701,2388,1550,838,55.0,5.196032120925839,3.043489492616988,3477.9157364194925,19.555975436939065,5.0,8.0,15.0,0.4850187265917603,0.9550561797752809,0.2878787878787879,0.7340823970037453,0.01872659176029967,0.49652706843718075
12,095,016504,12095016504,1400000US12095016504,165.04,Census Tract 165.04,G5020,S,3981159,23364,+28.5805179,-081.2401751,1400000US12095016504,Census Tract 165.04; Orange County; Florida,5087,Census Tract 165.04; Orange County; Florida,50737.0,Census Tract 165.04; Orange County; Florida,4915,1311,556,755,3604,1892,1712,Census Tract 165.04; Orange County; Florida,2027,Census Tract 165.04; Orange County; Florida,1918,966,952,Census Tract 165.04; Orange County; Florida,1918,966,13,223,952,25,538,Census Tract 165.04; Orange County; Florida,1918,1262,919,343,92,251,656,551,105,4.0,0.7863180656575586,1.5449385639208415,3292.6875662226294,26.6734486266531,75.0,0.0,7.0,0.3146067415730337,0.48314606741573035,0.10984848484848485,0.9737827715355806,0.449438202247191,0.4965015321756895
12,095,014805,12095014805,1400000US12095014805,148.05,Census Tract 148.05,G5020,S,3145369,464684,+28.5430668,-081.4847660,1400000US12095014805,Census Tract 148.05; Orange County; Florida,6198,Census Tract 148.05; Orange County; Florida,70844.0,Census Tract 148.05; Orange County; Florida,6197,1350,267,1083,4847,2563,2284,Census Tract 148.05; Orange County; Florida,2307,Census Tract 148.05; Orange County; Florida,2135,881,1254,Census Tract 148.05; Orange County; Florida,2135,881,2,279,1254,226,621,Census Tract 148.05; Orange County; Florida,2135,1342,768,574,115,459,793,638,155,3.0,0.484027105517909,1.3928134352898216,4449.985793474413,21.784734548975308,0.0,2.0,27.0,0.6460674157303371,0.6666666666666666,0.42803030303030304,0.3052434456928839,0.49250936329588013,0.4944075587334014
12,095,011702,12095011702,1400000US12095011702,117.02,Census Tract 117.02,G5020,S,2368459,444557,+28.5277905,-081.4163629,1400000US12095011702,Census Tract 117.02; Orange County; Florida,3854,Census Tract 117.02; Orange County; Florida,36147.0,Census Tract 117.02; Orange County; Florida,3854,618,189,429,3236,1622,1614,Census Tract 117.02; Orange County; Florida,1849,Census Tract 117.02; Orange County; Florida,1515,564,951,Census Tract 117.02; Orange County; Florida,1515,564,11,207,951,224,478,Census Tract 117.02; Orange County; Florida,1515,825,453,372,27,345,690,631,59,1.0,0.2594706798131811,1.0852866969254398,3551.1353920749048,16.035288012454593,72.0,1.0,24.0,0.6123595505617978,0.29213483146067415,0.026515151515151516,0.9700374531835206,0.6891385767790262,0.4936925434116446
12,095,016723,12095016723,1400000US12095016723,167.23,Census Tract 167.23,G5020,S,3412621,85617,+28.5605518,-081.2393530,1400000US12095016723,Census Tract 167.23; Orange County; Florida,5145,Census Tract 167.23; Orange County; Florida,82358.0,Census Tract 167.23; Orange County; Florida,5104,587,220,367,4517,2233,2284,Census Tract 167.23; Orange County; Florida,1700,Census Tract 167.23; Orange County; Florida,1621,1321,300,Census Tract 167.23; Orange County; Florida,1621,1321,9,461,300,0,104,Census Tract 167.23; Orange County; Florida,1621,1298,927,371,162,209,323,263,60,2.0,0.38872691933916426,1.3496158997700174,3812.1957520482224,11.50078369905956,0.0,0.0,20.0,0.5393258426966292,0.5056179775280899,0.553030303030303,0.3052434456928839,0.5674157303370786,0.493564862104188
12,095,013604,12095013604,1400000US12095013604,136.04,Census Tract 136.04,G5020,S,1820061,158290,+28.5081505,-081.3225880,1400000US12095013604,Census Tract 136.04; Orange County; Florida,6722,Census Tract 136.04; Orange County; Florida,54356.0,Census Tract 136.04; Orange County; Florida,6722,1443,522,921,5279,2909,2370,Census Tract 136.04; Orange County; Florida,3213,Census Tract 136.04; Orange County; Florida,2957,1434,1523,Census Tract 136.04; Orange County; Florida,2957,1434,15,510,1523,21,1075,Census Tract 136.04; Orange County; Florida,2957,1704,1063,641,207,434,1253,1090,163,2.0,0.2975304968759298,0.7632532215494552,8807.03783516811,21.466825349598334,0.0,0.0,21.0,0.5636704119850188,0.7640449438202247,0.16287878787878787,0.3052434456928839,0.5674157303370786,0.49306264896152535
12,095,015105,12095015105,1400000US12095015105,151.05,Census Tract 151.05,G5020,S,6054188,219609,+28.6275575,-081.4714715,1400000US12095015105,Census Tract 151.05; Orange County; Florida,4435,Census Tract 151.05; Orange County; Florida,79554.0,Census Tract 151.05; Orange County; Florida,4435,579,308,271,3856,1733,2123,Census Tract 151.05; Orange County; Florida,1360,Census Tract 151.05; Orange County; Florida,1331,1000,331,Census Tract 151.05; Orange County; Florida,1331,1000,10,183,331,76,76,Census Tract 151.05; Orange County; Florida,1331,1073,847,226,75,151,258,124,134,1.0,0.2254791431792559,2.420520958400753,1832.2501958133096,13.055242390078917,0.0,0.0,20.0,0.5393258426966292,0.38202247191011235,0.5227272727272727,0.3052434456928839,0.6891385767790262,0.4869424582907729
12,095,016742,12095016742,1400000US12095016742,167.42,Census Tract 167.42,G5020,S,944519,20358,+28.5630513,-081.1982246,1400000US12095016742,Census Tract 167.42; Orange County; Florida,3653,Census Tract 167.42; Orange County; Florida,61583.0,Census Tract 167.42; Orange County; Florida,3653,425,183,242,3228,1555,1673,Census Tract 167.42; Orange County; Florida,2130,Census Tract 167.42; Orange County; Florida,2084,373,1711,Census Tract 167.42; Orange County; Florida,2084,373,0,192,1711,57,1315,Census Tract 167.42; Orange County; Florida,2084,758,401,357,46,311,1326,1131,195,2.0,0.5474952094169175,0.37224603275080953,9813.40210130703,11.634273200109499,32.0,0.0,13.0,0.45131086142322097,0.24719101123595505,0.3068181818181818,0.8913857677902621,0.5674157303370786,0.4840228123935989
12,095,014706,12095014706,1400000US12095014706,147.06,Census Tract 147.06,G5020,S,2503276,1061135,+28.5123034,-081.4792020,1400000US12095014706,Census Tract 147.06; Orange County; Florida,5879,Census Tract 147.06; Orange County; Florida,78204.0,Census Tract 147.06; Orange County; Florida,5879,1351,723,628,4528,1960,2568,Census Tract 147.06; Orange County; Florida,2766,Census Tract 147.06; Orange County; Florida,2600,70,2530,Census Tract 147.06; Orange County; Florida,2600,70,0,14,2530,173,1390,Census Tract 147.06; Orange County; Florida,2600,1289,973,316,150,166,1311,902,409,26.0,4.42252083687702,1.3752004767935266,4275.0130611557925,22.980098656234055,25.0,2.0,10.0,0.3838951310861423,0.6179775280898876,0.5113636363636364,0.8726591760299626,0.07116104868913853,0.48354613551242764
12,095,014504,12095014504,1400000US12095014504,145.04,Census Tract 145.04,G5020,S,2869255,140540,+28.4958981,-081.4206751,1400000US12095014504,Census Tract 145.04; Orange County; Florida,6641,Census Tract 145.04; Orange County; Florida,58843.0,Census Tract 145.04; Orange County; Florida,6615,1472,625,847,5143,2578,2565,Census Tract 145.04; Orange County; Florida,3730,Census Tract 145.04; Orange County; Florida,2862,344,2518,Census Tract 145.04; Orange County; Florida,2862,344,20,184,2518,9,1119,Census Tract 145.04; Orange County; Florida,2862,1538,911,627,166,461,1324,912,412,24.0,3.6139135672338503,1.1612076845429615,5719.045859237337,22.252456538170822,53.0,7.0,42.0,0.7827715355805244,0.7415730337078652,0.2537878787878788,0.9213483146067416,0.08239700374531833,0.48221824991487916
12,095,013701,12095013701,1400000US12095013701,137.01,Census Tract 137.01,G5020,S,1330367,24207,+28.5154966,-081.3443779,1400000US12095013701,Census Tract 137.01; Orange County; Florida,4050,Census Tract 137.01; Orange County; Florida,61677.0,Census Tract 137.01; Orange County; Florida,4040,872,375,497,3168,1624,1544,Census Tract 137.01; Orange County; Florida,2332,Census Tract 137.01; Orange County; Florida,2141,556,1585,Census Tract 137.01; Orange County; Florida,2141,556,0,220,1585,151,1207,Census Tract 137.01; Orange County; Florida,2141,1023,440,583,177,406,1118,819,299,0.0,0.0,0.5225999807732724,7749.713258709578,21.584158415841586,0.0,0.0,0.0,0.11797752808988764,0.32209737827715357,0.3106060606060606,0.3052434456928839,0.8745318352059925,0.4821586653047327
12,095,017808,12095017808,1400000US12095017808,178.08,Census Tract 178.08,G5020,S,3243151,54931,+28.6961990,-081.4635321,1400000US12095017808,Census Tract 178.08; Orange County; Florida,3877,Census Tract 178.08; Orange County; Florida,115052.0,Census Tract 178.08; Orange County; Florida,3836,261,141,120,3575,1808,1767,Census Tract 178.08; Orange County; Florida,1695,Census Tract 178.08; Orange County; Florida,1603,1423,180,Census Tract 178.08; Orange County; Florida,1603,1423,26,287,180,28,123,Census Tract 178.08; Orange County; Florida,1603,1108,875,233,83,150,495,294,201,2.0,0.5158627805003869,1.272442734158099,3046.895468003269,6.803962460896767,0.0,0.0,5.0,0.2902621722846442,0.30337078651685395,0.7916666666666666,0.3052434456928839,0.5674157303370786,0.4806179775280899
12,095,012305,12095012305,1400000US12095012305,123.05,Census Tract 123.05,G5020,S,2950609,180784,+28.5941695,-081.4720035,1400000US12095012305,Census Tract 123.05; Orange County; Florida,7344,Census Tract 123.05; Orange County; Florida,51323.0,Census Tract 123.05; Orange County; Florida,7344,1353,698,655,5991,2803,3188,Census Tract 123.05; Orange County; Florida,2588,Census Tract 123.05; Orange County; Florida,2297,1446,851,Census Tract 123.05; Orange County; Florida,2297,1446,142,543,851,233,388,Census Tract 123.05; Orange County; Florida,2297,1677,786,891,164,727,620,461,159,3.0,0.4084967320261438,1.2081346463167404,6078.792643179112,18.423202614379086,0.0,0.0,0.0,0.11797752808988764,0.8239700374531835,0.11742424242424243,0.3052434456928839,0.49250936329588013,0.4794773578481444
12,095,016754,12095016754,1400000US12095016754,167.54,Census Tract 167.54,G5020,S,1910652,0,+28.4898503,-081.2799928,1400000US12095016754,Census Tract 167.54; Orange County; Florida,5223,Census Tract 167.54; Orange County; Florida,59735.0,Census Tract 167.54; Orange County; Florida,5223,391,214,177,4832,2760,2072,Census Tract 167.54; Orange County; Florida,1566,Census Tract 167.54; Orange County; Florida,1534,904,630,Census Tract 167.54; Orange County; Florida,1534,904,0,188,630,37,146,Census Tract 167.54; Orange County; Florida,1534,1294,529,765,573,192,240,220,20,1.0,0.19146084625694046,0.737130257494665,7085.586226987571,7.4861190886463715,0.0,0.0,0.0,0.11797752808988764,0.5093632958801498,0.2689393939393939,0.3052434456928839,0.6891385767790262,0.4743871297242084
12,095,012405,12095012405,1400000US12095012405,124.05,Census Tract 124.05,G5020,S,1036697,63681,+28.6012475,-081.4416858,1400000US12095012405,Census Tract 124.05; Orange County; Florida,4854,Census Tract 124.05; Orange County; Florida,45189.0,Census Tract 124.05; Orange County; Florida,4852,742,345,397,4110,1922,2188,Census Tract 124.05; Orange County; Florida,2087,Census Tract 124.05; Orange County; Florida,1915,698,1217,Census Tract 124.05; Orange County; Florida,1915,698,0,209,1217,35,889,Census Tract 124.05; Orange County; Florida,1915,1247,500,747,0,747,668,464,204,0.0,0.0,0.42453898729893647,11433.578882549335,15.292662819455893,0.0,0.0,0.0,0.11797752808988764,0.45692883895131087,0.06439393939393939,0.3052434456928839,0.8745318352059925,0.4733656792645557
12,095,017001,12095017001,1400000US12095017001,170.01,Census Tract 170.01,G5020,S,26843672,449404,+28.4402252,-081.4540911,1400000US12095017001,Census Tract 170.01; Orange County; Florida,5947,Census Tract 170.01; Orange County; Florida,77050.0,Census Tract 170.01; Orange County; Florida,5297,345,194,151,4952,2914,2038,Census Tract 170.01; Orange County; Florida,3350,Census Tract 170.01; Orange County; Florida,2310,621,1689,Census Tract 170.01; Orange County; Florida,2310,621,0,160,1689,96,768,Census Tract 170.01; Orange County; Florida,2310,875,650,225,73,152,1435,832,603,219.0,36.82529006221624,10.529986059596256,564.7680791163385,6.5131206343213135,43.0,12.0,267.0,1.0,0.6329588014981273,0.5,0.9101123595505618,0.0037453183520599342,0.4730337078651686
12,095,018800,12095018800,1400000US12095018800,188,Census Tract 188,G5020,S,2834011,438013,+28.5629679,-081.3722749,1400000US12095018800,Census Tract 188; Orange County; Florida,5625,Census Tract 188; Orange County; Florida,93667.0,Census Tract 188; Orange County; Florida,5603,515,235,280,5088,2981,2107,Census Tract 188; Orange County; Florida,3773,Census Tract 188; Orange County; Florida,3348,566,2782,Census Tract 188; Orange County; Florida,3348,566,16,217,2782,122,1533,Census Tract 188; Orange County; Florida,3348,799,549,250,134,116,2549,1760,789,28.0,4.977777777777778,1.2623647663117086,4455.922844262156,9.19150455113332,7.0,2.0,92.0,0.9363295880149812,0.5805243445692884,0.6401515151515151,0.7659176029962547,0.0561797752808989,0.47222505958461014
12,095,011000,12095011000,1400000US12095011000,110,Census Tract 110,G5020,S,1730626,0,+28.5419674,-081.3538326,1400000US12095011000,Census Tract 110; Orange County; Florida,3207,Census Tract 110; Orange County; Florida,121250.0,Census Tract 110; Orange County; Florida,3207,254,118,136,2953,1434,1519,Census Tract 110; Orange County; Florida,1843,Census Tract 110; Orange County; Florida,1566,772,794,Census Tract 110; Orange County; Florida,1566,772,17,179,794,122,421,Census Tract 110; Orange County; Florida,1566,866,655,211,24,187,700,450,250,6.0,1.8709073900841908,0.66768390285893,4803.171060838924,7.920174618023075,2.0,0.0,21.0,0.5636704119850188,0.20973782771535582,0.865530303030303,0.6704119850187266,0.33333333333333337,0.47010980592441265
12,095,015701,12095015701,1400000US12095015701,157.01,Census Tract 157.01,G5020,S,1489712,707724,+28.6235706,-081.3569731,1400000US12095015701,Census Tract 157.01; Orange County; Florida,2211,Census Tract 157.01; Orange County; Florida,129167.0,Census Tract 157.01; Orange County; Florida,2194,174,143,31,2020,972,1048,Census Tract 157.01; Orange County; Florida,1065,Census Tract 157.01; Orange County; Florida,1006,690,316,Census Tract 157.01; Orange County; Florida,1006,690,8,283,316,9,151,Census Tract 157.01; Orange County; Florida,1006,510,402,108,78,30,496,386,110,1.0,0.4522840343735866,0.8477821804340007,2607.9812138397797,7.930720145852324,0.0,0.0,23.0,0.5917602996254682,0.06741573033707865,0.9053030303030303,0.3052434456928839,0.6891385767790262,0.46907558733401433
12,095,016812,12095016812,1400000US12095016812,168.12,Census Tract 168.12,G5020,S,3008685,0,+28.3600600,-081.3576678,1400000US12095016812,Census Tract 168.12; Orange County; Florida,6597,Census Tract 168.12; Orange County; Florida,75566.0,Census Tract 168.12; Orange County; Florida,6597,557,240,317,6040,2697,3343,Census Tract 168.12; Orange County; Florida,2415,Census Tract 168.12; Orange County; Florida,2223,1825,398,Census Tract 168.12; Orange County; Florida,2223,1825,22,435,398,0,136,Census Tract 168.12; Orange County; Florida,2223,1610,1182,428,192,236,613,267,346,7.0,1.0610883735031076,1.1607660415647394,5683.3158136734355,8.443231772017585,0.0,1.0,0.0,0.11797752808988764,0.7340823970037453,0.48863636363636365,0.3052434456928839,0.2865168539325843,0.4649557371467484
12,095,012900,12095012900,1400000US12095012900,129,Census Tract 129,G5020,S,2713115,160140,+28.5608994,-081.3383439,1400000US12095012900,Census Tract 129; Orange County; Florida,4113,Census Tract 129; Orange County; Florida,108304.0,Census Tract 129; Orange County; Florida,4083,221,149,72,3862,1456,2406,Census Tract 129; Orange County; Florida,2243,Census Tract 129; Orange County; Florida,2021,868,1153,Census Tract 129; Orange County; Florida,2021,868,31,361,1153,87,564,Census Tract 129; Orange County; Florida,2021,923,634,289,24,265,1098,682,416,15.0,3.6469730123997084,1.1085130587622642,3710.375775448658,5.4126867499387705,15.0,4.0,10.0,0.3838951310861423,0.33707865168539325,0.75,0.8314606741573034,0.15543071161048694,0.46404494382022476
12,095,012201,12095012201,1400000US12095012201,122.01,Census Tract 122.01,G5020,S,2290552,0,+28.5649538,-081.4718103,1400000US12095012201,Census Tract 122.01; Orange County; Florida,6263,Census Tract 122.01; Orange County; Florida,61916.0,Census Tract 122.01; Orange County; Florida,6113,1229,883,346,4884,2585,2299,Census Tract 122.01; Orange County; Florida,1971,Census Tract 122.01; Orange County; Florida,1687,913,774,Census Tract 122.01; Orange County; Florida,1687,913,14,296,774,27,199,Census Tract 122.01; Orange County; Florida,1687,1253,646,607,162,445,434,278,156,4.0,0.6386715631486508,0.8837253543292446,7087.043468107433,20.104694912481598,0.0,0.0,12.0,0.42696629213483145,0.6816479400749064,0.3181818181818182,0.3052434456928839,0.449438202247191,0.46401089547156965
12,095,015702,12095015702,1400000US12095015702,157.02,Census Tract 157.02,G5020,S,1619322,50774,+28.6211844,-081.3309882,1400000US12095015702,Census Tract 157.02; Orange County; Florida,1520,Census Tract 157.02; Orange County; Florida,151875.0,Census Tract 157.02; Orange County; Florida,1520,57,22,35,1463,715,748,Census Tract 157.02; Orange County; Florida,676,Census Tract 157.02; Orange County; Florida,605,506,99,Census Tract 157.02; Orange County; Florida,605,506,12,206,99,5,34,Census Tract 157.02; Orange County; Florida,605,417,341,76,36,40,188,149,39,1.0,0.6578947368421052,0.6443302565038627,2359.0386834346773,3.75,0.0,0.0,0.0,0.11797752808988764,0.02247191011235955,0.946969696969697,0.3052434456928839,0.6891385767790262,0.4639257745999319
12,095,012403,12095012403,1400000US12095012403,124.03,Census Tract 124.03,G5020,S,6813998,155278,+28.5853691,-081.4339188,1400000US12095012403,Census Tract 124.03; Orange County; Florida,6568,Census Tract 124.03; Orange County; Florida,46033.0,Census Tract 124.03; Orange County; Florida,6560,1611,787,824,4949,2032,2917,Census Tract 124.03; Orange County; Florida,2277,Census Tract 124.03; Orange County; Florida,2142,1107,1035,Census Tract 124.03; Orange County; Florida,2142,1107,189,190,1035,154,384,Census Tract 124.03; Orange County; Florida,2142,1383,570,813,141,672,759,486,273,2.0,0.3045066991473812,2.688817794721793,2442.7092132806933,24.557926829268293,0.0,0.0,49.0,0.8202247191011236,0.7228464419475655,0.07575757575757576,0.3052434456928839,0.5674157303370786,0.4632788559754852
12,095,017809,12095017809,1400000US12095017809,178.09,Census Tract 178.09,G5020,S,3773087,56467,+28.7154224,-081.5179273,1400000US12095017809,Census Tract 178.09; Orange County; Florida,3698,Census Tract 178.09; Orange County; Florida,86039.0,Census Tract 178.09; Orange County; Florida,3617,841,303,538,2776,1310,1466,Census Tract 178.09; Orange County; Florida,1241,Census Tract 178.09; Orange County; Florida,1199,1089,110,Census Tract 178.09; Orange County; Florida,1199,1089,26,439,110,0,41,Census Tract 178.09; Orange County; Florida,1199,1026,633,393,198,195,173,114,59,1.0,0.2704164413196323,1.4775101212105473,2502.8593353865967,23.251313243019077,0.0,0.0,0.0,0.11797752808988764,0.26217228464419473,0.5795454545454546,0.3052434456928839,0.6891385767790262,0.462351038474634
12,095,015106,12095015106,1400000US12095015106,151.06,Census Tract 151.06,G5020,S,4772757,530086,+28.6185513,-081.4590264,1400000US12095015106,Census Tract 151.06; Orange County; Florida,7559,Census Tract 151.06; Orange County; Florida,52993.0,Census Tract 151.06; Orange County; Florida,7557,1095,645,450,6462,3480,2982,Census Tract 151.06; Orange County; Florida,2641,Census Tract 151.06; Orange County; Florida,2348,1715,633,Census Tract 151.06; Orange County; Florida,2348,1715,0,592,633,69,394,Census Tract 151.06; Orange County; Florida,2348,1893,1137,756,86,670,455,408,47,5.0,0.6614631565021828,2.045903433813507,3694.7002850033027,14.489876935291782,0.0,1.0,8.0,0.3352059925093633,0.846441947565543,0.13257575757575757,0.3052434456928839,0.39513108614232206,0.4600357507660878
12,095,018902,12095018902,1400000US12095018902,189.02,Census Tract 189.02,G5020,S,1395898,0,+28.5434220,-081.3787957,1400000US12095018902,Census Tract 189.02; Orange County; Florida,5720,Census Tract 189.02; Orange County; Florida,84467.0,Census Tract 189.02; Orange County; Florida,5571,650,247,403,4921,2523,2398,Census Tract 189.02; Orange County; Florida,4580,Census Tract 189.02; Orange County; Florida,3750,1107,2643,Census Tract 189.02; Orange County; Florida,3750,1107,31,747,2643,322,1837,Census Tract 189.02; Orange County; Florida,3750,978,779,199,97,102,2772,2420,352,36.0,6.293706293706294,0.5385466989294774,10621.177348909965,11.667564171602944,9.0,1.0,95.0,0.9400749063670412,0.5955056179775281,0.5643939393939394,0.7808988764044944,0.0337078651685393,0.457822608103507
12,095,016728,12095016728,1400000US12095016728,167.28,Census Tract 167.28,G5020,S,2816506,80309,+28.5347138,-081.2000388,1400000US12095016728,Census Tract 167.28; Orange County; Florida,5237,Census Tract 167.28; Orange County; Florida,115776.0,Census Tract 167.28; Orange County; Florida,5237,412,184,228,4825,2416,2409,Census Tract 167.28; Orange County; Florida,2101,Census Tract 167.28; Orange County; Florida,1920,1644,276,Census Tract 167.28; Orange County; Florida,1920,1644,10,512,276,0,90,Census Tract 167.28; Orange County; Florida,1920,1440,1221,219,66,153,480,421,59,8.0,1.5275921329005155,1.1175817575003502,4686.010633990112,7.867099484437655,0.0,2.0,0.0,0.11797752808988764,0.5131086142322098,0.8068181818181818,0.3052434456928839,0.26779026217228463,0.4566819884235615
12,095,013513,12095013513,1400000US12095013513,135.13,Census Tract 135.13,G5020,S,1359742,276224,+28.5028331,-081.3030827,1400000US12095013513,Census Tract 135.13; Orange County; Florida,4490,Census Tract 135.13; Orange County; Florida,45598.0,Census Tract 135.13; Orange County; Florida,4490,830,347,483,3660,1793,1867,Census Tract 135.13; Orange County; Florida,2270,Census Tract 135.13; Orange County; Florida,2034,722,1312,Census Tract 135.13; Orange County; Florida,2034,722,46,476,1312,33,638,Census Tract 135.13; Orange County; Florida,2034,1060,638,422,186,236,974,785,189,0.0,0.0,0.6311597099685997,7113.888813060292,18.485523385300667,0.0,0.0,7.0,0.3146067415730337,0.39325842696629215,0.07196969696969698,0.3052434456928839,0.8745318352059925,0.4557797071842016
12,095,013607,12095013607,1400000US12095013607,136.07,Census Tract 136.07,G5020,S,3422926,11037,+28.4912687,-081.3220338,1400000US12095013607,Census Tract 136.07; Orange County; Florida,5348,Census Tract 136.07; Orange County; Florida,70275.0,Census Tract 136.07; Orange County; Florida,5348,555,244,311,4793,2491,2302,Census Tract 136.07; Orange County; Florida,2133,Census Tract 136.07; Orange County; Florida,2029,1642,387,Census Tract 136.07; Orange County; Florida,2029,1642,42,435,387,0,111,Census Tract 136.07; Orange County; Florida,2029,1496,1186,310,147,163,533,390,143,8.0,1.4958863126402393,1.3248334242004416,4036.733903530253,10.37771129394166,2.0,2.0,35.0,0.7172284644194756,0.5280898876404494,0.4128787878787879,0.6704119850187266,0.26779026217228463,0.4554221995233231
12,095,018000,12095018000,1400000US12095018000,180,Census Tract 180,G5020,S,2208482,239416,+28.6066505,-081.3792679,1400000US12095018000,Census Tract 180; Orange County; Florida,3932,Census Tract 180; Orange County; Florida,50135.0,Census Tract 180; Orange County; Florida,3654,798,372,426,2856,1521,1335,Census Tract 180; Orange County; Florida,1979,Census Tract 180; Orange County; Florida,1804,340,1464,Census Tract 180; Orange County; Florida,1804,340,10,160,1464,109,818,Census Tract 180; Orange County; Florida,1804,650,400,250,44,206,1154,849,305,1.0,0.25432349949135297,0.9444145807669417,4163.425766687014,21.839080459770116,2.0,0.0,49.0,0.8202247191011236,0.31086142322097376,0.10227272727272728,0.6704119850187266,0.6891385767790262,0.4545369424582908
12,095,012306,12095012306,1400000US12095012306,123.06,Census Tract 123.06,G5020,S,2541812,64180,+28.6044337,-081.4558554,1400000US12095012306,Census Tract 123.06; Orange County; Florida,3993,Census Tract 123.06; Orange County; Florida,70997.0,Census Tract 123.06; Orange County; Florida,3976,300,125,175,3676,1835,1841,Census Tract 123.06; Orange County; Florida,1154,Census Tract 123.06; Orange County; Florida,1090,942,148,Census Tract 123.06; Orange County; Florida,1090,942,38,257,148,31,27,Census Tract 123.06; Orange County; Florida,1090,911,683,228,60,168,179,132,47,1.0,0.25043826696719257,1.0054244282402391,3971.4571158657986,7.5452716297786715,0.0,0.0,0.0,0.11797752808988764,0.31835205992509363,0.4356060606060606,0.3052434456928839,0.6891385767790262,0.45041709227102483
12,095,017810,12095017810,1400000US12095017810,178.10,Census Tract 178.10,G5020,S,9709064,704586,+28.6778048,-081.5360106,1400000US12095017810,Census Tract 178.10; Orange County; Florida,6336,Census Tract 178.10; Orange County; Florida,87373.0,Census Tract 178.10; Orange County; Florida,6336,372,82,290,5964,2886,3078,Census Tract 178.10; Orange County; Florida,2315,Census Tract 178.10; Orange County; Florida,2315,2039,276,Census Tract 178.10; Orange County; Florida,2315,2039,0,333,276,80,99,Census Tract 178.10; Orange County; Florida,2315,1599,1410,189,106,83,716,556,160,11.0,1.736111111111111,4.017794548586158,1576.9845678718457,5.871212121212121,0.0,1.0,79.0,0.9176029962546817,0.6891385767790262,0.5909090909090909,0.3052434456928839,0.21161048689138573,0.4494552264215186
12,095,017024,12095017024,1400000US12095017024,170.24,Census Tract 170.24,G5020,S,5905384,0,+28.3569948,-081.5102168,1400000US12095017024,Census Tract 170.24; Orange County; Florida,2802,Census Tract 170.24; Orange County; Florida,78712.0,Census Tract 170.24; Orange County; Florida,2686,163,21,142,2523,1185,1338,Census Tract 170.24; Orange County; Florida,1543,Census Tract 170.24; Orange County; Florida,1141,9,1132,Census Tract 170.24; Orange County; Florida,1141,9,0,0,1132,57,451,Census Tract 170.24; Orange County; Florida,1141,456,335,121,55,66,685,301,384,5.0,1.7844396859386151,2.278399858890459,1229.810469425031,6.068503350707371,39.0,1.0,45.0,0.8071161048689138,0.15730337078651685,0.5189393939393939,0.897003745318352,0.39513108614232206,0.4489189649302009
