geo_id,geography,Population,Family households,Married-couple family households,Other family households,"Male householder, no spouse present","Female householder, no spouse present",Nonfamily households,Householder living alone,Householder not living alone
1400000US12095016406,Census Tract 164.06; Orange County; Florida,882,249,102,147,47,100,633,308,325
1400000US12095016407,Census Tract 164.07; Orange County; Florida,3030,1521,949,572,210,362,1509,819,690
1400000US12095016408,Census Tract 164.08; Orange County; Florida,933,497,338,159,37,122,436,188,248
1400000US12095016409,Census Tract 164.09; Orange County; Florida,1151,812,696,116,13,103,339,278,61
1400000US12095016411,Census Tract 164.11; Orange County; Florida,1424,887,455,432,107,325,537,369,168
1400000US12095016412,Census Tract 164.12; Orange County; Florida,1765,1382,983,399,104,295,383,288,95
1400000US12095016413,Census Tract 164.13; Orange County; Florida,1663,803,503,300,27,273,860,427,433
1400000US12095016414,Census Tract 164.14; Orange County; Florida,1542,816,536,280,7,273,726,509,217
1400000US12095016503,Census Tract 165.03; Orange County; Florida,2163,1274,981,293,112,181,889,330,559
1400000US12095016504,Census Tract 165.04; Orange County; Florida,1918,1262,919,343,92,251,656,551,105
1400000US12095016505,Census Tract 165.05; Orange County; Florida,1089,661,397,264,131,133,428,273,155
1400000US12095016509,Census Tract 165.09; Orange County; Florida,2302,1033,920,113,23,90,1269,978,291
1400000US12095016510,Census Tract 165.10; Orange County; Florida,1344,362,85,277,89,188,982,580,402
1400000US12095016511,Census Tract 165.11; Orange County; Florida,1410,573,242,331,288,43,837,579,258
1400000US12095016512,Census Tract 165.12; Orange County; Florida,1921,755,171,584,429,155,1166,660,506
1400000US12095016513,Census Tract 165.13; Orange County; Florida,1880,1205,494,711,133,578,675,473,202
1400000US12095016514,Census Tract 165.14; Orange County; Florida,2383,1765,1355,410,68,342,618,341,277
1400000US12095016515,Census Tract 165.15; Orange County; Florida,0,0,0,0,0,0,0,0,0
1400000US12095016603,Census Tract 166.03; Orange County; Florida,2369,1993,1667,326,155,171,376,221,155
1400000US12095016604,Census Tract 166.04; Orange County; Florida,1804,1456,1248,208,130,78,348,265,83
1400000US12095016605,Census Tract 166.05; Orange County; Florida,539,428,236,192,12,180,111,95,16
1400000US12095016606,Census Tract 166.06; Orange County; Florida,940,863,810,53,22,31,77,77,0
1400000US12095016607,Census Tract 166.07; Orange County; Florida,2295,1814,1282,532,195,337,481,399,82
1400000US12095016709,Census Tract 167.09; Orange County; Florida,2318,1817,1398,419,106,313,501,315,186
1400000US12095016710,Census Tract 167.10; Orange County; Florida,1516,1172,863,309,56,253,344,319,25
1400000US12095016713,Census Tract 167.13; Orange County; Florida,3045,2175,1410,765,203,562,870,504,366
1400000US12095016714,Census Tract 167.14; Orange County; Florida,991,691,480,211,47,164,300,198,102
1400000US12095016715,Census Tract 167.15; Orange County; Florida,2093,1405,684,721,383,338,688,336,352
1400000US12095016716,Census Tract 167.16; Orange County; Florida,1938,1435,1138,297,90,207,503,309,194
1400000US12095016717,Census Tract 167.17; Orange County; Florida,1293,1114,645,469,190,279,179,83,96
1400000US12095016723,Census Tract 167.23; Orange County; Florida,1621,1298,927,371,162,209,323,263,60
1400000US12095016724,Census Tract 167.24; Orange County; Florida,2296,1520,888,632,233,399,776,475,301
1400000US12095016728,Census Tract 167.28; Orange County; Florida,1920,1440,1221,219,66,153,480,421,59
1400000US12095016731,Census Tract 167.31; Orange County; Florida,1988,1259,960,299,115,184,729,389,340
1400000US12095016733,Census Tract 167.33; Orange County; Florida,2170,1578,1133,445,121,324,592,407,185
1400000US12095016735,Census Tract 167.35; Orange County; Florida,4347,3659,2615,1044,431,613,688,387,301
1400000US12095016736,Census Tract 167.36; Orange County; Florida,4976,3795,3268,527,247,280,1181,881,300
1400000US12095016737,Census Tract 167.37; Orange County; Florida,4057,3653,3016,637,160,477,404,256,148
1400000US12095016738,Census Tract 167.38; Orange County; Florida,1756,1100,839,261,52,209,656,477,179
1400000US12095016739,Census Tract 167.39; Orange County; Florida,2118,1530,746,784,174,610,588,285,303
1400000US12095016740,Census Tract 167.40; Orange County; Florida,1325,832,631,201,42,159,493,299,194
1400000US12095016741,Census Tract 167.41; Orange County; Florida,1699,443,172,271,78,193,1256,1036,220
1400000US12095016742,Census Tract 167.42; Orange County; Florida,2084,758,401,357,46,311,1326,1131,195
1400000US12095016743,Census Tract 167.43; Orange County; Florida,2373,1787,1208,579,135,444,586,548,38
1400000US12095016744,Census Tract 167.44; Orange County; Florida,1782,1191,722,469,177,292,591,282,309
1400000US12095016745,Census Tract 167.45; Orange County; Florida,1312,1043,836,207,42,165,269,184,85
1400000US12095016746,Census Tract 167.46; Orange County; Florida,1475,1291,1157,134,0,134,184,132,52
1400000US12095016747,Census Tract 167.47; Orange County; Florida,1893,1779,1630,149,55,94,114,66,48
1400000US12095016748,Census Tract 167.48; Orange County; Florida,2265,2037,1665,372,134,238,228,174,54
1400000US12095016749,Census Tract 167.49; Orange County; Florida,2113,1656,1230,426,136,290,457,393,64
1400000US12095016750,Census Tract 167.50; Orange County; Florida,4220,3327,2762,565,269,296,893,829,64
1400000US12095016751,Census Tract 167.51; Orange County; Florida,2173,1731,1540,191,95,96,442,269,173
1400000US12095016752,Census Tract 167.52; Orange County; Florida,1339,1094,837,257,69,188,245,184,61
1400000US12095016753,Census Tract 167.53; Orange County; Florida,2654,1908,1157,751,323,428,746,538,208
1400000US12095016754,Census Tract 167.54; Orange County; Florida,1534,1294,529,765,573,192,240,220,20
1400000US12095016755,Census Tract 167.55; Orange County; Florida,2267,1634,1316,318,20,298,633,448,185
1400000US12095016756,Census Tract 167.56; Orange County; Florida,972,682,612,70,33,37,290,158,132
1400000US12095016802,Census Tract 168.02; Orange County; Florida,7298,5413,4202,1211,571,640,1885,1452,433
1400000US12095016803,Census Tract 168.03; Orange County; Florida,835,557,388,169,105,64,278,221,57
1400000US12095016804,Census Tract 168.04; Orange County; Florida,2460,1963,1294,669,204,465,497,325,172
1400000US12095016808,Census Tract 168.08; Orange County; Florida,528,470,437,33,21,12,58,47,11
1400000US12095016809,Census Tract 168.09; Orange County; Florida,2515,1982,1037,945,11,934,533,265,268
1400000US12095016810,Census Tract 168.10; Orange County; Florida,3080,2478,2138,340,49,291,602,462,140
1400000US12095016811,Census Tract 168.11; Orange County; Florida,3734,3322,2655,667,249,418,412,296,116
1400000US12095016812,Census Tract 168.12; Orange County; Florida,2223,1610,1182,428,192,236,613,267,346
1400000US12095016813,Census Tract 168.13; Orange County; Florida,927,778,556,222,30,192,149,83,66
1400000US12095016814,Census Tract 168.14; Orange County; Florida,1621,1300,799,501,33,468,321,303,18
1400000US12095016902,Census Tract 169.02; Orange County; Florida,1847,1331,763,568,311,257,516,429,87
1400000US12095016904,Census Tract 169.04; Orange County; Florida,1197,751,409,342,123,219,446,292,154
1400000US12095016906,Census Tract 169.06; Orange County; Florida,1662,558,363,195,9,186,1104,870,234
1400000US12095016907,Census Tract 169.07; Orange County; Florida,2535,1364,585,779,327,452,1171,801,370
1400000US12095016908,Census Tract 169.08; Orange County; Florida,941,517,256,261,203,58,424,372,52
1400000US12095016909,Census Tract 169.09; Orange County; Florida,1692,917,353,564,105,459,775,375,400
1400000US12095016910,Census Tract 169.10; Orange County; Florida,392,317,99,218,104,114,75,65,10
1400000US12095016911,Census Tract 169.11; Orange County; Florida,3722,1736,512,1224,476,748,1986,1153,833
1400000US12095017001,Census Tract 170.01; Orange County; Florida,2310,875,650,225,73,152,1435,832,603
1400000US12095017004,Census Tract 170.04; Orange County; Florida,2735,1442,1106,336,108,228,1293,980,313
1400000US12095017006,Census Tract 170.06; Orange County; Florida,1347,1044,894,150,59,91,303,99,204
1400000US12095017011,Census Tract 170.11; Orange County; Florida,1588,1254,942,312,95,217,334,289,45
1400000US12095017012,Census Tract 170.12; Orange County; Florida,944,765,612,153,46,107,179,135,44
1400000US12095017013,Census Tract 170.13; Orange County; Florida,2859,2189,1509,680,272,408,670,554,116
1400000US12095017015,Census Tract 170.15; Orange County; Florida,2565,2181,1839,342,75,267,384,375,9
1400000US12095017018,Census Tract 170.18; Orange County; Florida,2284,1270,731,539,163,376,1014,652,362
1400000US12095017019,Census Tract 170.19; Orange County; Florida,1523,1160,950,210,76,134,363,212,151
1400000US12095017020,Census Tract 170.20; Orange County; Florida,2364,1693,1152,541,171,370,671,613,58
1400000US12095017021,Census Tract 170.21; Orange County; Florida,1892,1749,1156,593,44,549,143,125,18
1400000US12095017022,Census Tract 170.22; Orange County; Florida,4501,2113,1386,727,26,701,2388,1550,838
1400000US12095017023,Census Tract 170.23; Orange County; Florida,708,238,147,91,67,24,470,340,130
1400000US12095017024,Census Tract 170.24; Orange County; Florida,1141,456,335,121,55,66,685,301,384
1400000US12095017025,Census Tract 170.25; Orange County; Florida,1294,1089,912,177,48,129,205,190,15
1400000US12095017026,Census Tract 170.26; Orange County; Florida,1552,1152,942,210,63,147,400,359,41
1400000US12095017108,Census Tract 171.08; Orange County; Florida,4063,2874,2399,475,69,406,1189,1100,89
1400000US12095017109,Census Tract 171.09; Orange County; Florida,2075,1903,1728,175,26,149,172,165,7
1400000US12095017110,Census Tract 171.10; Orange County; Florida,2626,1783,1382,401,41,360,843,515,328
1400000US12095017111,Census Tract 171.11; Orange County; Florida,8099,5920,4838,1082,471,611,2179,1242,937
1400000US12095017112,Census Tract 171.12; Orange County; Florida,5673,4530,3936,594,0,594,1143,917,226
1400000US12095017113,Census Tract 171.13; Orange County; Florida,5581,4479,3894,585,203,382,1102,690,412
1400000US12095017114,Census Tract 171.14; Orange County; Florida,3391,2528,2012,516,148,368,863,558,305
1400000US12095017115,Census Tract 171.15; Orange County; Florida,1334,1095,1028,67,44,23,239,193,46
1400000US12095017116,Census Tract 171.16; Orange County; Florida,2792,2260,1857,403,169,234,532,430,102
1400000US12095017117,Census Tract 171.17; Orange County; Florida,2243,1974,1518,456,218,238,269,163,106
1400000US12095017118,Census Tract 171.18; Orange County; Florida,1709,1399,1179,220,0,220,310,227,83
1400000US12095017119,Census Tract 171.19; Orange County; Florida,759,575,495,80,0,80,184,141,43
1400000US12095017120,Census Tract 171.20; Orange County; Florida,2197,1699,1424,275,77,198,498,498,0
1400000US12095017121,Census Tract 171.21; Orange County; Florida,1760,987,816,171,53,118,773,699,74
1400000US12095017122,Census Tract 171.22; Orange County; Florida,1016,723,606,117,75,42,293,182,111
1400000US12095017123,Census Tract 171.23; Orange County; Florida,1990,1453,1196,257,18,239,537,267,270
1400000US12095017200,Census Tract 172; Orange County; Florida,2262,1739,1475,264,64,200,523,392,131
1400000US12095017301,Census Tract 173.01; Orange County; Florida,1175,688,619,69,18,51,487,449,38
1400000US12095017302,Census Tract 173.02; Orange County; Florida,2977,2084,1301,783,216,567,893,600,293
1400000US12095017401,Census Tract 174.01; Orange County; Florida,2609,2183,1789,394,51,343,426,367,59
1400000US12095017402,Census Tract 174.02; Orange County; Florida,1739,1317,699,618,254,364,422,273,149
1400000US12095017503,Census Tract 175.03; Orange County; Florida,2225,1573,700,873,113,760,652,392,260
1400000US12095017504,Census Tract 175.04; Orange County; Florida,3422,2520,1952,568,232,336,902,747,155
1400000US12095017505,Census Tract 175.05; Orange County; Florida,1620,1316,873,443,21,422,304,185,119
1400000US12095017506,Census Tract 175.06; Orange County; Florida,4508,2677,2143,534,88,446,1831,1305,526
1400000US12095017600,Census Tract 176; Orange County; Florida,1835,1162,428,734,221,513,673,573,100
1400000US12095017701,Census Tract 177.01; Orange County; Florida,1735,1443,1017,426,132,294,292,239,53
1400000US12095017702,Census Tract 177.02; Orange County; Florida,864,717,621,96,51,45,147,92,55
1400000US12095017703,Census Tract 177.03; Orange County; Florida,1567,1073,780,293,63,230,494,419,75
1400000US12095017805,Census Tract 178.05; Orange County; Florida,1099,889,665,224,46,178,210,200,10
1400000US12095017806,Census Tract 178.06; Orange County; Florida,1831,1478,1191,287,49,238,353,295,58
1400000US12095017807,Census Tract 178.07; Orange County; Florida,1430,993,696,297,144,153,437,333,104
1400000US12095017808,Census Tract 178.08; Orange County; Florida,1603,1108,875,233,83,150,495,294,201
1400000US12095017809,Census Tract 178.09; Orange County; Florida,1199,1026,633,393,198,195,173,114,59
