geo_id,geography,Population,geography_income,median_income,geography_poverty,Poverty,Below poverty level,Below poverty level - Male,Below poverty level - Female,At or above poverty level,At or above poverty level - Male,At or above poverty level - Female,geography_housing,Housing units,geography_owner_renter,Owner:renter occupancy,Owner occupied,Renter occupied,geography_vehicles,Vehicles available,Owner occupied_vehicles,Owner occupied - No vehicles available,Owner occupied - 1 vehicle available,Renter occupied_vehicles,Renter occupied - No vehicles available,Renter occupied - 1 vehicle available,geography_households,Population_households,Family households,Married-couple family households,Other family households,"Male householder, no spouse present","Female householder, no spouse present",Nonfamily households,Householder living alone,Householder not living alone
1400000US12095016406,Census Tract 164.06; Orange County; Florida,1690,Census Tract 164.06; Orange County; Florida,57143.0,Census Tract 164.06; Orange County; Florida,1690,482,213,269,1208,581,627,Census Tract 164.06; Orange County; Florida,1104,Census Tract 164.06; Orange County; Florida,882,182,700,Census Tract 164.06; Orange County; Florida,882,182,31,39,700,165,251,Census Tract 164.06; Orange County; Florida,882,249,102,147,47,100,633,308,325
1400000US12095016407,Census Tract 164.07; Orange County; Florida,7461,Census Tract 164.07; Orange County; Florida,58423.0,Census Tract 164.07; Orange County; Florida,7389,1841,929,912,5548,2859,2689,Census Tract 164.07; Orange County; Florida,3292,Census Tract 164.07; Orange County; Florida,3030,696,2334,Census Tract 164.07; Orange County; Florida,3030,696,0,200,2334,227,839,Census Tract 164.07; Orange County; Florida,3030,1521,949,572,210,362,1509,819,690
1400000US12095016408,Census Tract 164.08; Orange County; Florida,2235,Census Tract 164.08; Orange County; Florida,70750.0,Census Tract 164.08; Orange County; Florida,2230,349,160,189,1881,1001,880,Census Tract 164.08; Orange County; Florida,1088,Census Tract 164.08; Orange County; Florida,933,444,489,Census Tract 164.08; Orange County; Florida,933,444,0,117,489,33,282,Census Tract 164.08; Orange County; Florida,933,497,338,159,37,122,436,188,248
1400000US12095016409,Census Tract 164.09; Orange County; Florida,3027,Census Tract 164.09; Orange County; Florida,119821.0,Census Tract 164.09; Orange County; Florida,3020,41,2,39,2979,1537,1442,Census Tract 164.09; Orange County; Florida,1178,Census Tract 164.09; Orange County; Florida,1151,1086,65,Census Tract 164.09; Orange County; Florida,1151,1086,46,217,65,0,32,Census Tract 164.09; Orange County; Florida,1151,812,696,116,13,103,339,278,61
1400000US12095016411,Census Tract 164.11; Orange County; Florida,4715,Census Tract 164.11; Orange County; Florida,81488.0,Census Tract 164.11; Orange County; Florida,4715,390,248,142,4325,2546,1779,Census Tract 164.11; Orange County; Florida,1651,Census Tract 164.11; Orange County; Florida,1424,549,875,Census Tract 164.11; Orange County; Florida,1424,549,7,94,875,0,408,Census Tract 164.11; Orange County; Florida,1424,887,455,432,107,325,537,369,168
1400000US12095016412,Census Tract 164.12; Orange County; Florida,5132,Census Tract 164.12; Orange County; Florida,84086.0,Census Tract 164.12; Orange County; Florida,5132,303,168,135,4829,2335,2494,Census Tract 164.12; Orange County; Florida,1789,Census Tract 164.12; Orange County; Florida,1765,1237,528,Census Tract 164.12; Orange County; Florida,1765,1237,49,333,528,41,164,Census Tract 164.12; Orange County; Florida,1765,1382,983,399,104,295,383,288,95
1400000US12095016413,Census Tract 164.13; Orange County; Florida,4314,Census Tract 164.13; Orange County; Florida,57047.0,Census Tract 164.13; Orange County; Florida,4314,402,161,241,3912,2043,1869,Census Tract 164.13; Orange County; Florida,1823,Census Tract 164.13; Orange County; Florida,1663,1029,634,Census Tract 164.13; Orange County; Florida,1663,1029,20,313,634,191,187,Census Tract 164.13; Orange County; Florida,1663,803,503,300,27,273,860,427,433
1400000US12095016414,Census Tract 164.14; Orange County; Florida,3583,Census Tract 164.14; Orange County; Florida,64648.0,Census Tract 164.14; Orange County; Florida,3583,280,154,126,3303,1471,1832,Census Tract 164.14; Orange County; Florida,1730,Census Tract 164.14; Orange County; Florida,1542,673,869,Census Tract 164.14; Orange County; Florida,1542,673,0,124,869,24,613,Census Tract 164.14; Orange County; Florida,1542,816,536,280,7,273,726,509,217
1400000US12095016503,Census Tract 165.03; Orange County; Florida,7850,Census Tract 165.03; Orange County; Florida,111146.0,Census Tract 165.03; Orange County; Florida,6712,1600,702,898,5112,3108,2004,Census Tract 165.03; Orange County; Florida,2693,Census Tract 165.03; Orange County; Florida,2163,1100,1063,Census Tract 165.03; Orange County; Florida,2163,1100,32,153,1063,115,334,Census Tract 165.03; Orange County; Florida,2163,1274,981,293,112,181,889,330,559
1400000US12095016504,Census Tract 165.04; Orange County; Florida,5087,Census Tract 165.04; Orange County; Florida,50737.0,Census Tract 165.04; Orange County; Florida,4915,1311,556,755,3604,1892,1712,Census Tract 165.04; Orange County; Florida,2027,Census Tract 165.04; Orange County; Florida,1918,966,952,Census Tract 165.04; Orange County; Florida,1918,966,13,223,952,25,538,Census Tract 165.04; Orange County; Florida,1918,1262,919,343,92,251,656,551,105
1400000US12095016505,Census Tract 165.05; Orange County; Florida,2573,Census Tract 165.05; Orange County; Florida,54882.0,Census Tract 165.05; Orange County; Florida,2573,286,140,146,2287,1217,1070,Census Tract 165.05; Orange County; Florida,1250,Census Tract 165.05; Orange County; Florida,1089,513,576,Census Tract 165.05; Orange County; Florida,1089,513,22,233,576,14,216,Census Tract 165.05; Orange County; Florida,1089,661,397,264,131,133,428,273,155
1400000US12095016509,Census Tract 165.09; Orange County; Florida,4548,Census Tract 165.09; Orange County; Florida,58233.0,Census Tract 165.09; Orange County; Florida,4548,849,436,413,3699,1930,1769,Census Tract 165.09; Orange County; Florida,2537,Census Tract 165.09; Orange County; Florida,2302,1684,618,Census Tract 165.09; Orange County; Florida,2302,1684,35,870,618,32,361,Census Tract 165.09; Orange County; Florida,2302,1033,920,113,23,90,1269,978,291
1400000US12095016510,Census Tract 165.10; Orange County; Florida,5319,Census Tract 165.10; Orange County; Florida,24533.0,Census Tract 165.10; Orange County; Florida,2894,1682,647,1035,1212,558,654,Census Tract 165.10; Orange County; Florida,1767,Census Tract 165.10; Orange County; Florida,1344,49,1295,Census Tract 165.10; Orange County; Florida,1344,49,0,39,1295,222,743,Census Tract 165.10; Orange County; Florida,1344,362,85,277,89,188,982,580,402
1400000US12095016511,Census Tract 165.11; Orange County; Florida,5715,Census Tract 165.11; Orange County; Florida,74891.0,Census Tract 165.11; Orange County; Florida,2985,698,228,470,2287,1403,884,Census Tract 165.11; Orange County; Florida,1686,Census Tract 165.11; Orange County; Florida,1410,532,878,Census Tract 165.11; Orange County; Florida,1410,532,0,135,878,91,403,Census Tract 165.11; Orange County; Florida,1410,573,242,331,288,43,837,579,258
1400000US12095016512,Census Tract 165.12; Orange County; Florida,6359,Census Tract 165.12; Orange County; Florida,58553.0,Census Tract 165.12; Orange County; Florida,4104,992,337,655,3112,1589,1523,Census Tract 165.12; Orange County; Florida,2170,Census Tract 165.12; Orange County; Florida,1921,134,1787,Census Tract 165.12; Orange County; Florida,1921,134,4,110,1787,138,570,Census Tract 165.12; Orange County; Florida,1921,755,171,584,429,155,1166,660,506
1400000US12095016513,Census Tract 165.13; Orange County; Florida,4582,Census Tract 165.13; Orange County; Florida,63017.0,Census Tract 165.13; Orange County; Florida,4577,766,396,370,3811,1996,1815,Census Tract 165.13; Orange County; Florida,2025,Census Tract 165.13; Orange County; Florida,1880,1277,603,Census Tract 165.13; Orange County; Florida,1880,1277,54,603,603,0,174,Census Tract 165.13; Orange County; Florida,1880,1205,494,711,133,578,675,473,202
1400000US12095016514,Census Tract 165.14; Orange County; Florida,6764,Census Tract 165.14; Orange County; Florida,117809.0,Census Tract 165.14; Orange County; Florida,6764,719,412,307,6045,2795,3250,Census Tract 165.14; Orange County; Florida,2535,Census Tract 165.14; Orange County; Florida,2383,1620,763,Census Tract 165.14; Orange County; Florida,2383,1620,37,266,763,0,181,Census Tract 165.14; Orange County; Florida,2383,1765,1355,410,68,342,618,341,277
1400000US12095016515,Census Tract 165.15; Orange County; Florida,12624,,,Census Tract 165.15; Orange County; Florida,0,0,0,0,0,0,0,Census Tract 165.15; Orange County; Florida,0,Census Tract 165.15; Orange County; Florida,0,0,0,Census Tract 165.15; Orange County; Florida,0,0,0,0,0,0,0,Census Tract 165.15; Orange County; Florida,0,0,0,0,0,0,0,0,0
1400000US12095016603,Census Tract 166.03; Orange County; Florida,8043,Census Tract 166.03; Orange County; Florida,108942.0,Census Tract 166.03; Orange County; Florida,8025,1850,1059,791,6175,3343,2832,Census Tract 166.03; Orange County; Florida,2531,Census Tract 166.03; Orange County; Florida,2369,2168,201,Census Tract 166.03; Orange County; Florida,2369,2168,60,348,201,12,0,Census Tract 166.03; Orange County; Florida,2369,1993,1667,326,155,171,376,221,155
1400000US12095016604,Census Tract 166.04; Orange County; Florida,4550,Census Tract 166.04; Orange County; Florida,95893.0,Census Tract 166.04; Orange County; Florida,4550,659,371,288,3891,2443,1448,Census Tract 166.04; Orange County; Florida,1857,Census Tract 166.04; Orange County; Florida,1804,1522,282,Census Tract 166.04; Orange County; Florida,1804,1522,14,291,282,0,10,Census Tract 166.04; Orange County; Florida,1804,1456,1248,208,130,78,348,265,83
1400000US12095016605,Census Tract 166.05; Orange County; Florida,1613,Census Tract 166.05; Orange County; Florida,61576.0,Census Tract 166.05; Orange County; Florida,1613,350,206,144,1263,702,561,Census Tract 166.05; Orange County; Florida,648,Census Tract 166.05; Orange County; Florida,539,334,205,Census Tract 166.05; Orange County; Florida,539,334,28,95,205,0,78,Census Tract 166.05; Orange County; Florida,539,428,236,192,12,180,111,95,16
1400000US12095016606,Census Tract 166.06; Orange County; Florida,3110,Census Tract 166.06; Orange County; Florida,151818.0,Census Tract 166.06; Orange County; Florida,3110,157,87,70,2953,1438,1515,Census Tract 166.06; Orange County; Florida,940,Census Tract 166.06; Orange County; Florida,940,895,45,Census Tract 166.06; Orange County; Florida,940,895,0,119,45,0,31,Census Tract 166.06; Orange County; Florida,940,863,810,53,22,31,77,77,0
1400000US12095016607,Census Tract 166.07; Orange County; Florida,6666,Census Tract 166.07; Orange County; Florida,92841.0,Census Tract 166.07; Orange County; Florida,6666,896,561,335,5770,2874,2896,Census Tract 166.07; Orange County; Florida,2404,Census Tract 166.07; Orange County; Florida,2295,1818,477,Census Tract 166.07; Orange County; Florida,2295,1818,36,446,477,0,215,Census Tract 166.07; Orange County; Florida,2295,1814,1282,532,195,337,481,399,82
1400000US12095016709,Census Tract 167.09; Orange County; Florida,6692,Census Tract 167.09; Orange County; Florida,76041.0,Census Tract 167.09; Orange County; Florida,6651,847,271,576,5804,2732,3072,Census Tract 167.09; Orange County; Florida,2463,Census Tract 167.09; Orange County; Florida,2318,1834,484,Census Tract 167.09; Orange County; Florida,2318,1834,50,638,484,66,87,Census Tract 167.09; Orange County; Florida,2318,1817,1398,419,106,313,501,315,186
1400000US12095016710,Census Tract 167.10; Orange County; Florida,4359,Census Tract 167.10; Orange County; Florida,83690.0,Census Tract 167.10; Orange County; Florida,4355,461,244,217,3894,1757,2137,Census Tract 167.10; Orange County; Florida,1559,Census Tract 167.10; Orange County; Florida,1516,1361,155,Census Tract 167.10; Orange County; Florida,1516,1361,21,389,155,12,113,Census Tract 167.10; Orange County; Florida,1516,1172,863,309,56,253,344,319,25
1400000US12095016713,Census Tract 167.13; Orange County; Florida,9102,Census Tract 167.13; Orange County; Florida,61759.0,Census Tract 167.13; Orange County; Florida,8851,2028,1470,558,6823,3428,3395,Census Tract 167.13; Orange County; Florida,3198,Census Tract 167.13; Orange County; Florida,3045,2042,1003,Census Tract 167.13; Orange County; Florida,3045,2042,88,635,1003,62,318,Census Tract 167.13; Orange County; Florida,3045,2175,1410,765,203,562,870,504,366
1400000US12095016714,Census Tract 167.14; Orange County; Florida,3282,Census Tract 167.14; Orange County; Florida,80478.0,Census Tract 167.14; Orange County; Florida,3144,401,303,98,2743,1189,1554,Census Tract 167.14; Orange County; Florida,1061,Census Tract 167.14; Orange County; Florida,991,795,196,Census Tract 167.14; Orange County; Florida,991,795,8,220,196,20,88,Census Tract 167.14; Orange County; Florida,991,691,480,211,47,164,300,198,102
1400000US12095016715,Census Tract 167.15; Orange County; Florida,6719,Census Tract 167.15; Orange County; Florida,81541.0,Census Tract 167.15; Orange County; Florida,6546,889,342,547,5657,3025,2632,Census Tract 167.15; Orange County; Florida,2256,Census Tract 167.15; Orange County; Florida,2093,1303,790,Census Tract 167.15; Orange County; Florida,2093,1303,10,214,790,0,377,Census Tract 167.15; Orange County; Florida,2093,1405,684,721,383,338,688,336,352
1400000US12095016716,Census Tract 167.16; Orange County; Florida,5411,Census Tract 167.16; Orange County; Florida,103226.0,Census Tract 167.16; Orange County; Florida,5411,390,171,219,5021,2415,2606,Census Tract 167.16; Orange County; Florida,1970,Census Tract 167.16; Orange County; Florida,1938,1625,313,Census Tract 167.16; Orange County; Florida,1938,1625,173,443,313,0,83,Census Tract 167.16; Orange County; Florida,1938,1435,1138,297,90,207,503,309,194
1400000US12095016717,Census Tract 167.17; Orange County; Florida,4115,Census Tract 167.17; Orange County; Florida,117083.0,Census Tract 167.17; Orange County; Florida,4115,412,233,179,3703,1777,1926,Census Tract 167.17; Orange County; Florida,1312,Census Tract 167.17; Orange County; Florida,1293,1110,183,Census Tract 167.17; Orange County; Florida,1293,1110,0,198,183,0,41,Census Tract 167.17; Orange County; Florida,1293,1114,645,469,190,279,179,83,96
1400000US12095016723,Census Tract 167.23; Orange County; Florida,5145,Census Tract 167.23; Orange County; Florida,82358.0,Census Tract 167.23; Orange County; Florida,5104,587,220,367,4517,2233,2284,Census Tract 167.23; Orange County; Florida,1700,Census Tract 167.23; Orange County; Florida,1621,1321,300,Census Tract 167.23; Orange County; Florida,1621,1321,9,461,300,0,104,Census Tract 167.23; Orange County; Florida,1621,1298,927,371,162,209,323,263,60
1400000US12095016724,Census Tract 167.24; Orange County; Florida,6734,Census Tract 167.24; Orange County; Florida,61448.0,Census Tract 167.24; Orange County; Florida,6722,1309,706,603,5413,2649,2764,Census Tract 167.24; Orange County; Florida,2459,Census Tract 167.24; Orange County; Florida,2296,727,1569,Census Tract 167.24; Orange County; Florida,2296,727,5,173,1569,209,705,Census Tract 167.24; Orange County; Florida,2296,1520,888,632,233,399,776,475,301
1400000US12095016728,Census Tract 167.28; Orange County; Florida,5237,Census Tract 167.28; Orange County; Florida,115776.0,Census Tract 167.28; Orange County; Florida,5237,412,184,228,4825,2416,2409,Census Tract 167.28; Orange County; Florida,2101,Census Tract 167.28; Orange County; Florida,1920,1644,276,Census Tract 167.28; Orange County; Florida,1920,1644,10,512,276,0,90,Census Tract 167.28; Orange County; Florida,1920,1440,1221,219,66,153,480,421,59
1400000US12095016731,Census Tract 167.31; Orange County; Florida,7932,Census Tract 167.31; Orange County; Florida,96019.0,Census Tract 167.31; Orange County; Florida,5488,221,53,168,5267,2765,2502,Census Tract 167.31; Orange County; Florida,2222,Census Tract 167.31; Orange County; Florida,1988,753,1235,Census Tract 167.31; Orange County; Florida,1988,753,0,173,1235,39,578,Census Tract 167.31; Orange County; Florida,1988,1259,960,299,115,184,729,389,340
1400000US12095016733,Census Tract 167.33; Orange County; Florida,5823,Census Tract 167.33; Orange County; Florida,59379.0,Census Tract 167.33; Orange County; Florida,5801,544,153,391,5257,2567,2690,Census Tract 167.33; Orange County; Florida,2420,Census Tract 167.33; Orange County; Florida,2170,1716,454,Census Tract 167.33; Orange County; Florida,2170,1716,51,786,454,68,42,Census Tract 167.33; Orange County; Florida,2170,1578,1133,445,121,324,592,407,185
1400000US12095016735,Census Tract 167.35; Orange County; Florida,12767,Census Tract 167.35; Orange County; Florida,115538.0,Census Tract 167.35; Orange County; Florida,12767,505,201,304,12262,6006,6256,Census Tract 167.35; Orange County; Florida,4846,Census Tract 167.35; Orange County; Florida,4347,2706,1641,Census Tract 167.35; Orange County; Florida,4347,2706,0,458,1641,0,471,Census Tract 167.35; Orange County; Florida,4347,3659,2615,1044,431,613,688,387,301
1400000US12095016736,Census Tract 167.36; Orange County; Florida,14231,Census Tract 167.36; Orange County; Florida,121250.0,Census Tract 167.36; Orange County; Florida,14220,1185,614,571,13035,6805,6230,Census Tract 167.36; Orange County; Florida,5133,Census Tract 167.36; Orange County; Florida,4976,3283,1693,Census Tract 167.36; Orange County; Florida,4976,3283,171,720,1693,107,831,Census Tract 167.36; Orange County; Florida,4976,3795,3268,527,247,280,1181,881,300
1400000US12095016737,Census Tract 167.37; Orange County; Florida,12795,Census Tract 167.37; Orange County; Florida,118326.0,Census Tract 167.37; Orange County; Florida,12795,725,560,165,12070,6143,5927,Census Tract 167.37; Orange County; Florida,4184,Census Tract 167.37; Orange County; Florida,4057,3052,1005,Census Tract 167.37; Orange County; Florida,4057,3052,98,473,1005,0,272,Census Tract 167.37; Orange County; Florida,4057,3653,3016,637,160,477,404,256,148
1400000US12095016738,Census Tract 167.38; Orange County; Florida,4447,Census Tract 167.38; Orange County; Florida,54023.0,Census Tract 167.38; Orange County; Florida,4406,266,170,96,4140,1839,2301,Census Tract 167.38; Orange County; Florida,1849,Census Tract 167.38; Orange County; Florida,1756,659,1097,Census Tract 167.38; Orange County; Florida,1756,659,0,296,1097,25,600,Census Tract 167.38; Orange County; Florida,1756,1100,839,261,52,209,656,477,179
1400000US12095016739,Census Tract 167.39; Orange County; Florida,6988,Census Tract 167.39; Orange County; Florida,56477.0,Census Tract 167.39; Orange County; Florida,6988,1790,454,1336,5198,2914,2284,Census Tract 167.39; Orange County; Florida,2484,Census Tract 167.39; Orange County; Florida,2118,641,1477,Census Tract 167.39; Orange County; Florida,2118,641,99,175,1477,23,923,Census Tract 167.39; Orange County; Florida,2118,1530,746,784,174,610,588,285,303
1400000US12095016740,Census Tract 167.40; Orange County; Florida,3871,Census Tract 167.40; Orange County; Florida,69375.0,Census Tract 167.40; Orange County; Florida,3871,547,132,415,3324,1254,2070,Census Tract 167.40; Orange County; Florida,1458,Census Tract 167.40; Orange County; Florida,1325,781,544,Census Tract 167.40; Orange County; Florida,1325,781,0,195,544,0,322,Census Tract 167.40; Orange County; Florida,1325,832,631,201,42,159,493,299,194
1400000US12095016741,Census Tract 167.41; Orange County; Florida,2883,Census Tract 167.41; Orange County; Florida,63878.0,Census Tract 167.41; Orange County; Florida,2883,520,233,287,2363,1054,1309,Census Tract 167.41; Orange County; Florida,1941,Census Tract 167.41; Orange County; Florida,1699,268,1431,Census Tract 167.41; Orange County; Florida,1699,268,39,64,1431,86,962,Census Tract 167.41; Orange County; Florida,1699,443,172,271,78,193,1256,1036,220
1400000US12095016742,Census Tract 167.42; Orange County; Florida,3653,Census Tract 167.42; Orange County; Florida,61583.0,Census Tract 167.42; Orange County; Florida,3653,425,183,242,3228,1555,1673,Census Tract 167.42; Orange County; Florida,2130,Census Tract 167.42; Orange County; Florida,2084,373,1711,Census Tract 167.42; Orange County; Florida,2084,373,0,192,1711,57,1315,Census Tract 167.42; Orange County; Florida,2084,758,401,357,46,311,1326,1131,195
1400000US12095016743,Census Tract 167.43; Orange County; Florida,6981,Census Tract 167.43; Orange County; Florida,107212.0,Census Tract 167.43; Orange County; Florida,6981,434,319,115,6547,3170,3377,Census Tract 167.43; Orange County; Florida,2463,Census Tract 167.43; Orange County; Florida,2373,1484,889,Census Tract 167.43; Orange County; Florida,2373,1484,14,324,889,0,749,Census Tract 167.43; Orange County; Florida,2373,1787,1208,579,135,444,586,548,38
1400000US12095016744,Census Tract 167.44; Orange County; Florida,5373,Census Tract 167.44; Orange County; Florida,85302.0,Census Tract 167.44; Orange County; Florida,5373,1106,425,681,4267,2187,2080,Census Tract 167.44; Orange County; Florida,1851,Census Tract 167.44; Orange County; Florida,1782,782,1000,Census Tract 167.44; Orange County; Florida,1782,782,44,148,1000,21,216,Census Tract 167.44; Orange County; Florida,1782,1191,722,469,177,292,591,282,309
1400000US12095016745,Census Tract 167.45; Orange County; Florida,4576,Census Tract 167.45; Orange County; Florida,100556.0,Census Tract 167.45; Orange County; Florida,4576,273,162,111,4303,2333,1970,Census Tract 167.45; Orange County; Florida,1422,Census Tract 167.45; Orange County; Florida,1312,1130,182,Census Tract 167.45; Orange County; Florida,1312,1130,0,211,182,0,27,Census Tract 167.45; Orange County; Florida,1312,1043,836,207,42,165,269,184,85
1400000US12095016746,Census Tract 167.46; Orange County; Florida,4207,Census Tract 167.46; Orange County; Florida,101415.0,Census Tract 167.46; Orange County; Florida,4207,694,320,374,3513,1694,1819,Census Tract 167.46; Orange County; Florida,1497,Census Tract 167.46; Orange County; Florida,1475,1356,119,Census Tract 167.46; Orange County; Florida,1475,1356,4,205,119,5,41,Census Tract 167.46; Orange County; Florida,1475,1291,1157,134,0,134,184,132,52
1400000US12095016747,Census Tract 167.47; Orange County; Florida,5719,Census Tract 167.47; Orange County; Florida,145575.0,Census Tract 167.47; Orange County; Florida,5719,166,89,77,5553,2953,2600,Census Tract 167.47; Orange County; Florida,1970,Census Tract 167.47; Orange County; Florida,1893,1638,255,Census Tract 167.47; Orange County; Florida,1893,1638,0,167,255,0,80,Census Tract 167.47; Orange County; Florida,1893,1779,1630,149,55,94,114,66,48
1400000US12095016748,Census Tract 167.48; Orange County; Florida,7250,Census Tract 167.48; Orange County; Florida,120342.0,Census Tract 167.48; Orange County; Florida,7250,669,216,453,6581,3150,3431,Census Tract 167.48; Orange County; Florida,2265,Census Tract 167.48; Orange County; Florida,2265,1783,482,Census Tract 167.48; Orange County; Florida,2265,1783,0,564,482,0,241,Census Tract 167.48; Orange County; Florida,2265,2037,1665,372,134,238,228,174,54
1400000US12095016749,Census Tract 167.49; Orange County; Florida,6330,Census Tract 167.49; Orange County; Florida,124511.0,Census Tract 167.49; Orange County; Florida,6318,771,150,621,5547,3191,2356,Census Tract 167.49; Orange County; Florida,2113,Census Tract 167.49; Orange County; Florida,2113,1269,844,Census Tract 167.49; Orange County; Florida,2113,1269,0,130,844,0,225,Census Tract 167.49; Orange County; Florida,2113,1656,1230,426,136,290,457,393,64
1400000US12095016750,Census Tract 167.50; Orange County; Florida,12106,Census Tract 167.50; Orange County; Florida,117609.0,Census Tract 167.50; Orange County; Florida,12081,326,170,156,11755,6042,5713,Census Tract 167.50; Orange County; Florida,4233,Census Tract 167.50; Orange County; Florida,4220,3363,857,Census Tract 167.50; Orange County; Florida,4220,3363,60,886,857,82,259,Census Tract 167.50; Orange County; Florida,4220,3327,2762,565,269,296,893,829,64
1400000US12095016751,Census Tract 167.51; Orange County; Florida,6407,Census Tract 167.51; Orange County; Florida,125927.0,Census Tract 167.51; Orange County; Florida,6407,851,466,385,5556,3104,2452,Census Tract 167.51; Orange County; Florida,2173,Census Tract 167.51; Orange County; Florida,2173,1953,220,Census Tract 167.51; Orange County; Florida,2173,1953,0,260,220,0,98,Census Tract 167.51; Orange County; Florida,2173,1731,1540,191,95,96,442,269,173
1400000US12095016752,Census Tract 167.52; Orange County; Florida,3669,Census Tract 167.52; Orange County; Florida,115625.0,Census Tract 167.52; Orange County; Florida,3669,222,77,145,3447,1714,1733,Census Tract 167.52; Orange County; Florida,1364,Census Tract 167.52; Orange County; Florida,1339,1239,100,Census Tract 167.52; Orange County; Florida,1339,1239,0,419,100,48,11,Census Tract 167.52; Orange County; Florida,1339,1094,837,257,69,188,245,184,61
1400000US12095016753,Census Tract 167.53; Orange County; Florida,8360,Census Tract 167.53; Orange County; Florida,96879.0,Census Tract 167.53; Orange County; Florida,8262,665,201,464,7597,3650,3947,Census Tract 167.53; Orange County; Florida,2961,Census Tract 167.53; Orange County; Florida,2654,1490,1164,Census Tract 167.53; Orange County; Florida,2654,1490,0,476,1164,90,365,Census Tract 167.53; Orange County; Florida,2654,1908,1157,751,323,428,746,538,208
1400000US12095016754,Census Tract 167.54; Orange County; Florida,5223,Census Tract 167.54; Orange County; Florida,59735.0,Census Tract 167.54; Orange County; Florida,5223,391,214,177,4832,2760,2072,Census Tract 167.54; Orange County; Florida,1566,Census Tract 167.54; Orange County; Florida,1534,904,630,Census Tract 167.54; Orange County; Florida,1534,904,0,188,630,37,146,Census Tract 167.54; Orange County; Florida,1534,1294,529,765,573,192,240,220,20
1400000US12095016755,Census Tract 167.55; Orange County; Florida,6433,Census Tract 167.55; Orange County; Florida,91442.0,Census Tract 167.55; Orange County; Florida,6433,246,91,155,6187,3193,2994,Census Tract 167.55; Orange County; Florida,2549,Census Tract 167.55; Orange County; Florida,2267,1443,824,Census Tract 167.55; Orange County; Florida,2267,1443,10,533,824,0,376,Census Tract 167.55; Orange County; Florida,2267,1634,1316,318,20,298,633,448,185
1400000US12095016756,Census Tract 167.56; Orange County; Florida,2664,Census Tract 167.56; Orange County; Florida,154556.0,Census Tract 167.56; Orange County; Florida,2664,84,36,48,2580,1218,1362,Census Tract 167.56; Orange County; Florida,1032,Census Tract 167.56; Orange County; Florida,972,842,130,Census Tract 167.56; Orange County; Florida,972,842,11,133,130,0,77,Census Tract 167.56; Orange County; Florida,972,682,612,70,33,37,290,158,132
1400000US12095016802,Census Tract 168.02; Orange County; Florida,21905,Census Tract 168.02; Orange County; Florida,119030.0,Census Tract 168.02; Orange County; Florida,21551,402,167,235,21149,10327,10822,Census Tract 168.02; Orange County; Florida,8046,Census Tract 168.02; Orange County; Florida,7298,4740,2558,Census Tract 168.02; Orange County; Florida,7298,4740,59,834,2558,189,1131,Census Tract 168.02; Orange County; Florida,7298,5413,4202,1211,571,640,1885,1452,433
1400000US12095016803,Census Tract 168.03; Orange County; Florida,2137,Census Tract 168.03; Orange County; Florida,77083.0,Census Tract 168.03; Orange County; Florida,2137,215,66,149,1922,947,975,Census Tract 168.03; Orange County; Florida,982,Census Tract 168.03; Orange County; Florida,835,734,101,Census Tract 168.03; Orange County; Florida,835,734,12,215,101,4,25,Census Tract 168.03; Orange County; Florida,835,557,388,169,105,64,278,221,57
1400000US12095016804,Census Tract 168.04; Orange County; Florida,8439,Census Tract 168.04; Orange County; Florida,87475.0,Census Tract 168.04; Orange County; Florida,8365,560,223,337,7805,4037,3768,Census Tract 168.04; Orange County; Florida,2579,Census Tract 168.04; Orange County; Florida,2460,1927,533,Census Tract 168.04; Orange County; Florida,2460,1927,35,380,533,24,174,Census Tract 168.04; Orange County; Florida,2460,1963,1294,669,204,465,497,325,172
1400000US12095016808,Census Tract 168.08; Orange County; Florida,1517,Census Tract 168.08; Orange County; Florida,120938.0,Census Tract 168.08; Orange County; Florida,1517,53,36,17,1464,725,739,Census Tract 168.08; Orange County; Florida,561,Census Tract 168.08; Orange County; Florida,528,521,7,Census Tract 168.08; Orange County; Florida,528,521,18,50,7,0,0,Census Tract 168.08; Orange County; Florida,528,470,437,33,21,12,58,47,11
1400000US12095016809,Census Tract 168.09; Orange County; Florida,7837,Census Tract 168.09; Orange County; Florida,66810.0,Census Tract 168.09; Orange County; Florida,7837,1876,819,1057,5961,2846,3115,Census Tract 168.09; Orange County; Florida,2850,Census Tract 168.09; Orange County; Florida,2515,1377,1138,Census Tract 168.09; Orange County; Florida,2515,1377,101,396,1138,46,698,Census Tract 168.09; Orange County; Florida,2515,1982,1037,945,11,934,533,265,268
1400000US12095016810,Census Tract 168.10; Orange County; Florida,9083,Census Tract 168.10; Orange County; Florida,97484.0,Census Tract 168.10; Orange County; Florida,8994,655,395,260,8339,4058,4281,Census Tract 168.10; Orange County; Florida,3889,Census Tract 168.10; Orange County; Florida,3080,2414,666,Census Tract 168.10; Orange County; Florida,3080,2414,28,576,666,129,323,Census Tract 168.10; Orange County; Florida,3080,2478,2138,340,49,291,602,462,140
