GEOID,Population,median_income,poverty_rate,housing_units,population_density,grocery_stores,grocery_stores_per_1000,apartment_count,major_retailers,major_road_segments,population_score,income_score,apartment_score,competition_score,road_access_score,opportunity_score,location_rank,nearest_grocery_m,nearest_grocery_miles,nearest_retailer_m,nearest_retailer_miles,nearest_road_m,nearest_road_miles,grocery_stores_per_10000,grocery_access_score,retail_access_score,accessibility_score,final_location_score,demand_score,accessibility_score_final,underserved_score,site_selection_score,site_category,site_rank
12095017113,17717,134728.0,2.2606533288120265,5986,1299.9207598156981,22.0,1.2417452164587686,46.0,3.0,0.0,0.9925093632958801,0.9242424242424242,0.9138576779026217,0.8893500948766604,0.1998630859398615,0.6245914198161389,28,252.64531936022334,0.15698652330404397,252.64531936022334,0.15698652330404397,4725.361229104037,2.9362033406804495,12.417452164587685,0.8572509301984912,0.9228032611063895,0.607406258676619,0.6194358714742829,0.5310962769239241,0.5745368664636875,0.7791266832660426,0.6720635808519095,High,1
12095014606,9778,59118.0,21.788752853289065,3822,6078.354241730526,6.0,0.6136224176723256,205.0,0.0,26.0,0.947565543071161,0.25757575757575757,1.0,0.9818548387096775,0.4399798753863341,0.6745914198161389,17,816.467009056598,0.5073290788399485,748.7348358353025,0.46524225761260646,1791.992009306394,1.1134922113024897,6.136224176723256,0.634537065197714,0.7064157039884829,0.5710899170313158,0.6435409689806919,0.4896899276460763,0.5613620575407469,0.6191458576840474,0.6646194199478879,High,2
12095017114,10387,120799.0,8.183306055646481,3768,3360.727868776214,6.0,0.5776451333397515,65.0,1.0,14.0,0.951310861423221,0.8560606060606061,0.9550561797752809,0.9671489563567364,0.5778661617000747,0.7403004766768813,2,363.1387614985058,0.22564396517991542,1862.3409720217678,1.1572050301376013,1077.5208679996556,0.6695404264095529,5.776451333397516,0.80357424039328,0.44589591014296237,0.6417553428659344,0.7107369365335972,0.41937835881609514,0.630469938931274,0.6333975835703924,0.647329776576753,Moderate,3
12095016811,13170,111311.0,1.404707668944571,4265,4092.12182987258,6.0,0.4555808656036447,22.0,1.0,42.0,0.9812734082397003,0.7803030303030303,0.8576779026217228,0.9671489563567364,0.5128150749711918,0.7478506979911475,1,167.01676123558906,0.10377940405257612,1774.8744363790536,1.1028558446044185,1373.0751948959962,0.8531893708840348,4.555808656036446,0.9034411361339854,0.46015365928668445,0.6585332162994079,0.7210554534836255,0.3963720688164873,0.6390019132412681,0.6985249286306522,0.6463463899449347,Moderate,4
12095016002,2510,199853.0,4.780876494023905,1135,3051.427105109001,0.0,0.0,0.0,0.0,21.0,0.12359550561797752,0.9924242424242424,0.3052434456928839,1.0,0.993756143596049,0.5687138236295539,25,792.5462408776837,0.49246540259738353,1062.4055574259833,0.6601482078573526,35.440016305468674,0.022021405184639624,0.0,0.6418620145502796,0.6110641760026212,0.7764600984590557,0.6310377060784045,0.33374628391904004,0.7940548049113442,0.4587386403525879,0.6381833385851438,Moderate,5
12095017112,16409,118277.0,6.338071127920454,6342,3507.762294631922,18.0,1.0969589859223596,0.0,2.0,34.0,0.9887640449438202,0.8295454545454546,0.3052434456928839,0.9161527514231499,0.5342915734469129,0.5874467994552265,59,1230.4878214958517,0.7645896846763971,1270.8887892328182,0.789693682166658,1268.5606306200325,0.7882470314737138,10.969589859223596,0.5273080756754376,0.559177537604133,0.5364753671697668,0.5721553697695886,0.43034321141653287,0.5368245420583406,0.7549686780094337,0.6298448862061696,Moderate,6
12095018202,4423,129231.0,9.59188379063869,2103,7234.621934995547,0.0,0.0,71.0,0.0,0.0,0.3782771535580524,0.9090909090909091,0.9662921348314607,1.0,0.5809686174987271,0.6740040858018386,5,457.032631103628,0.28398691088022693,608.8561827837538,0.3783256921974132,1064.8817216038503,0.6616868249447292,0.0,0.7624730723745282,0.757631051623846,0.6889028862740714,0.6784737259435084,0.34607861258215067,0.6798276635302812,0.5035063770037833,0.6247476154392948,Moderate,7
12095011702,3854,36147.0,16.035288012454593,1849,4214.476237899833,1.0,0.2594706798131811,72.0,1.0,21.0,0.29213483146067415,0.026515151515151516,0.9700374531835206,0.9822699240986716,0.9985245570444431,0.5525727783452503,6,122.65360078298724,0.07621341415072677,122.65360078298724,0.07621341415072677,28.158313355801717,0.017496764741286957,2.594706798131811,0.929167810217301,1.0,0.9710769469046976,0.6781240289130845,0.20121340575423896,0.9745447842460546,0.4885778218414739,0.6189330785646554,Moderate,8
12095018201,4932,172628.0,4.114891016500306,2441,7211.352115545835,4.0,0.8110300081103001,55.0,1.0,0.0,0.4606741573033708,0.9696969696969697,0.9307116104868914,0.9731973434535104,0.40907985490041315,0.5903047327204631,45,575.7490612541002,0.35775388062098606,644.9048193611318,0.40072527648602896,2007.5226692240344,1.2474167544192132,8.110300081103,0.715562467456734,0.7438242210236428,0.5986217731475875,0.5927998448486004,0.3984754627928186,0.5832976425197713,0.5089663051122975,0.6189055471683645,Moderate,9
12095016301,5487,54205.0,18.64951768488746,2946,4043.0639770223047,13.0,2.369236376890833,77.0,2.0,74.0,0.5468164794007491,0.1553030303030303,0.9775280898876404,0.9312737191650854,0.9710175144222859,0.5441756043581886,11,189.9431939465374,0.1180252288799271,360.78371508672853,0.2241806071832551,71.07352713655688,0.044163042293354854,23.69236376890833,0.8906430670876022,0.8663464821260143,0.9179335290291581,0.6563029817594794,0.2594056209283343,0.9219522513958923,0.5074382021340976,0.6182786346134476,Moderate,10
12095015801,1876,237446.0,0.5971769815418024,710,2895.9750422790075,0.0,0.0,0.0,0.0,0.0,0.03745318352059925,1.0,0.3052434456928839,1.0,0.5792776829959624,0.4702247191011236,138,1001.0227063401816,0.6220066724952412,1001.0227063401816,0.6220066724952412,1071.7556667344693,0.665958096425916,0.0,0.5825364362607783,0.6279202926954511,0.5903097062417866,0.5062502152433225,0.379267912165061,0.5901467685785458,0.4439018682475916,0.6141267054064927,Moderate,11
12095016735,12767,115538.0,3.9555102999921674,4846,3472.3997677500856,18.0,1.4098848594031488,21.0,1.0,27.0,0.9737827715355806,0.7992424242424242,0.8539325842696629,0.9308586337760911,0.5575099423056029,0.6835567756213823,22,1258.1309580217176,0.7817663333766538,1819.797198234955,1.130769554697414,1163.5089049376963,0.7229709154398912,14.098848594031487,0.5212513948523313,0.4527400373636145,0.5220525423358966,0.6351055056357365,0.39509593974265333,0.5238654697085601,0.6697391448763161,0.6090429744592323,Moderate,12
12095017020,5923,69512.0,11.060869565217391,3037,5333.718424834569,7.0,1.1818335303055885,130.0,2.0,11.0,0.6217228464419475,0.4015151515151515,0.9925093632958801,0.949418880455408,0.6145045375637157,0.5765194075587334,42,792.8572625648932,0.4926586625139766,757.830475478248,0.4708940260617046,935.4816331749078,0.5812813377220207,11.818335303055886,0.641765838320399,0.7032950012895093,0.6431671506115478,0.5965137304745777,0.35340471892063396,0.6418040855737136,0.5273188275422146,0.6072802515738401,Moderate,13
12095016407,7461,58423.0,24.915414805792395,3292,5265.340939300314,10.0,1.3403029084573113,144.0,3.0,0.0,0.8314606741573034,0.24242424242424243,0.9962546816479401,0.9256404174573054,0.48055619159509866,0.531775621382363,72,688.6973545312725,0.42793669627579467,564.7151688459618,0.3508977377403226,1545.1494512723739,0.9601113567219773,13.403029084573113,0.6754304013202598,0.7751608914945787,0.6174268154650592,0.5574709796071718,0.3781271845948312,0.6076831049788011,0.5584721612362216,0.6063268361945066,Moderate,14
12095016748,7250,120342.0,9.227586206896552,2265,6220.47972450544,0.0,0.0,101.0,0.0,0.0,0.8164794007490637,0.8522727272727273,0.9850187265917603,1.0,0.15992188594908777,0.7787772386789241,7,871.3607012894332,0.5414384378289745,992.0218079734495,0.6164137735458979,5786.304139799234,3.595442701994871,0.0,0.6182617265131732,0.6304588714966071,0.4373652192842258,0.6763536328605146,0.4136661046505614,0.4144482272560215,0.5696634034088693,0.6053224276523157,Moderate,15
12095014705,9194,71857.0,12.064635877279178,3665,13587.026374453662,8.0,0.8701326952360235,7.0,0.0,12.0,0.9363295880149812,0.45454545454545453,0.7659176029962547,0.9758064516129032,0.6540069797878736,0.6159346271705822,13,304.6525302966442,0.18930230596854633,819.2038619908985,0.509029680410713,798.256202228563,0.49601340808960853,8.701326952360235,0.8312142951058177,0.6828488819215115,0.7306582863417789,0.6503517249219412,0.25789292580929524,0.7217979205758817,0.6022533715647408,0.6004840270792394,Moderate,16
12095016302,4067,55234.0,19.203343988197688,1838,5325.305873023576,9.0,2.2129333661175314,26.0,2.0,61.0,0.3295880149812734,0.18181818181818182,0.8782771535580525,0.9433704933586338,0.9818487843238867,0.4869169220292816,21,11.760672557368467,0.00730774312848494,156.98828778002635,0.09754799954517265,53.90934003588929,0.03349771089082836,22.129333661175316,0.9996347046629478,0.9785058072423255,0.9882945570431989,0.6373302125334568,0.17657351474815652,0.9874052610262458,0.4806591898179311,0.5991875250938951,Moderate,17
12095015501,6127,96404.0,8.354011579818032,3563,3140.920542044754,6.0,0.9792720744246776,20.0,0.0,44.0,0.6554307116104869,0.6553030303030303,0.848314606741573,0.9818548387096775,0.8060813626387465,0.6480145556690501,8,563.4330154396354,0.3501010445496024,1162.093764626524,0.722091588017555,384.3774191423976,0.23884105520162105,9.792720744246775,0.7201908135164945,0.5852801548084048,0.7275649014237774,0.6718796593954682,0.26208035740769337,0.73185942887989,0.5337057079122154,0.5991310511431801,Moderate,18
12095018902,5720,84467.0,11.667564171602944,4580,10613.047650473029,36.0,6.293706293706294,9.0,1.0,41.0,0.5955056179775281,0.5643939393939394,0.7808988764044944,0.8764231499051234,1.0,0.5276366189989785,9,11.222796146435517,0.006973522221747194,216.84988409581925,0.1347442710171469,25.918251494062925,0.01610485483157294,62.93706293706294,1.0,0.9429642262459488,0.9885928452491898,0.6659234868740418,0.2247206525825915,0.9885928452491898,0.47579405869837915,0.5981131809242495,Moderate,19
12095017120,6402,184514.0,0.937207122774133,2563,1976.83676864979,0.0,0.0,9.0,0.0,11.0,0.700374531835206,0.9772727272727273,0.7808988764044944,1.0,0.4476785563894861,0.7872276132107592,4,1885.5173741257656,1.1716061787447343,1920.317097604566,1.193229724412286,1742.2316911305275,1.0825725830714423,0.0,0.40955345894053213,0.436834754055354,0.43025975694307816,0.6801372563304549,0.38283190765351566,0.43216601181552583,0.5498186356722181,0.5945478289917332,Moderate,20
12095017021,6593,101139.0,9.72243288336114,2055,3220.0132809688216,4.0,0.6067040800849386,0.0,0.0,31.0,0.7265917602996255,0.7007575757575758,0.3052434456928839,0.9879032258064516,0.7605007161499445,0.5798327374872319,27,396.4598572282894,0.2463487341601854,1724.0780002619383,1.0712924025329191,492.6831747368868,0.3061391316815341,6.0670408008493855,0.7885477616981593,0.4687773326640723,0.713374857672056,0.6198953735426791,0.25193976949959224,0.7119725053946453,0.547836775879488,0.5943250542086502,Moderate,21
12095016511,5715,74891.0,23.38358458961474,1686,4773.664300434383,2.0,0.34995625546806647,91.0,0.0,26.0,0.5880149812734082,0.4772727272727273,0.9812734082397003,0.9939516129032258,0.6379030764626092,0.6724336057201225,15,1125.7808495782651,0.6995277887004053,1254.429565074448,0.77946639442807,852.3717023891443,0.5296392209429086,3.4995625546806646,0.5513597573747077,0.5629991869351485,0.5883049709219564,0.6471950152806726,0.3105274370672413,0.5926321368763515,0.5305157591320682,0.5939744619863414,Moderate,22
12095012600,5573,124783.0,0.5793952562013398,2608,4105.082501793165,4.0,0.7177462766911897,1.0,1.0,15.0,0.5692883895131086,0.8901515151515151,0.6310861423220974,0.9731973434535104,0.6889331143322424,0.616387895812053,19,609.4672896334366,0.37870541638918503,717.3425769501973,0.4457360122821456,688.6940959407875,0.42793467148154,7.177462766911897,0.703154116539082,0.7173737748099372,0.7003096473105173,0.6415644212615922,0.27209773820018796,0.6995985972001753,0.523966890158516,0.5931147067720149,Moderate,23
12095017116,8031,173529.0,4.1464325737766154,2995,1764.8864455875746,1.0,0.12451749470800648,0.0,0.0,0.0,0.8764044943820225,0.9734848484848485,0.3052434456928839,0.9969758064516129,0.42861854998665816,0.6296369594824651,67,1891.8424577241847,1.1755364034812847,2237.1147887012444,1.3900786834270635,1868.185453860717,1.1608366227858786,1.2451749470800648,0.40863118338023346,0.3921462665549598,0.41332914665774867,0.5647446156350502,0.38107860301019036,0.4143285149880699,0.5863273440537287,0.5930226205425468,Moderate,24
12095016503,7850,111146.0,23.837902264600714,2693,3795.795241283297,26.0,3.3121019108280256,55.0,1.0,65.0,0.8689138576779026,0.7765151515151515,0.9307116104868914,0.9066650853889944,0.6612200076032482,0.6786495573714675,10,728.8094257716766,0.45286118180555346,1782.2533633113271,1.1074408972297576,774.7815399343808,0.4814269291925038,33.12101910828025,0.6621110256932421,0.45892243187961,0.6211168996945182,0.6613897600683827,0.35337420117578094,0.6210723487900185,0.5417690287855321,0.5917405787235677,Moderate,25
12095016736,14231,121250.0,8.333333333333332,5133,1448.1008832219568,20.0,1.4053826154170475,41.0,1.0,29.0,0.9850187265917603,0.865530303030303,0.9044943820224719,0.9248102466793169,0.30414856886036307,0.7033314181137214,50,2869.7937432804715,1.7832071597374282,2869.7937432804715,1.7832071597374282,2999.1973892795927,1.86361485753176,14.053826154170473,0.2973690999692889,0.32181707471765847,0.3049704824753925,0.5838231374222227,0.45074598658259507,0.3053094559199462,0.7007736449889218,0.5888807243197145,Moderate,26
12095018800,5625,93667.0,9.19150455113332,3773,5140.658634970012,28.0,4.977777777777778,7.0,2.0,46.0,0.5805243445692884,0.6401515151515151,0.7659176029962547,0.8859108159392789,0.9582006066403647,0.5426519407558734,14,165.83156243683314,0.10304295566195489,619.196456632108,0.3847508404866256,91.84761435046103,0.05707146163310083,49.77777777777778,0.9041117280981141,0.7536249817341025,0.8956499302422121,0.648551337601775,0.23436048918011265,0.8983543741693245,0.4864741088739559,0.5878357261750892,Moderate,27
12095017108,10693,108672.0,4.853642569905546,4588,1489.243702931974,9.0,0.8416721219489386,1.0,0.0,29.0,0.9588014981273408,0.7537878787878788,0.6310861423220974,0.9727822580645161,0.7866865171834728,0.6595101293837249,36,3193.3370244649755,1.9842476341074222,3486.094254601683,2.1661585432335677,429.0674761569935,0.2666101692099349,8.416721219489386,0.27053457892922234,0.27010114851305317,0.47690866814768873,0.604729691012914,0.32822812274251656,0.5027162650604012,0.6357198396092646,0.5872411634893682,Moderate,28
12095016911,9112,53919.0,25.0,4085,15984.321568578578,2.0,0.21949078138718173,24.0,0.0,0.0,0.9288389513108615,0.14393939393939395,0.8651685393258427,0.9939516129032258,0.43868358287273146,0.5998680626489616,29,151.44265179979936,0.09410210110442475,1086.305643432105,0.6749990327935512,1800.5162830746217,1.1187889494568108,2.194907813871817,0.9123250622427324,0.6047087010375916,0.661345198253704,0.6183112033303844,0.25090437285401707,0.6376631242852038,0.6100118393224032,0.5870810418018556,Moderate,29
12095016512,6359,58553.0,24.171539961013643,2170,7326.5409634490015,14.0,2.2016040257902185,70.0,1.0,6.0,0.6928838951310862,0.25,0.9625468164794008,0.9429554079696396,0.7002005649759164,0.5200842696629214,57,604.631614853677,0.37570066738601376,764.0804908275471,0.4747776055508003,655.4450717372476,0.40727468567145847,22.016040257902187,0.7049104359816051,0.7011644934547422,0.7022772990739571,0.5747421784862321,0.2708823464599855,0.7020418055236727,0.5262317110148476,0.5842710931811054,Moderate,30
12095015802,2822,205455.0,2.7639971651311126,1027,4143.471191025682,0.0,0.0,0.0,0.0,0.0,0.1647940074906367,0.9962121212121212,0.3052434456928839,1.0,0.4769930981629161,0.5014917432754511,154,1235.4314335291479,0.7676615027794852,2026.1763659592614,1.259007624199215,1565.3810974443054,0.9726827188247543,0.0,0.5262162749095111,0.4210354834270765,0.48549084591438624,0.4966914740671316,0.34687132489041794,0.4830296870770564,0.4660400171613558,0.581958469087714,Moderate,31
12095017812,8876,113492.0,8.866606579540333,3037,4018.765725988301,0.0,0.0,0.0,0.0,0.0,0.9138576779026217,0.7840909090909091,0.3052434456928839,1.0,0.48691174166151124,0.6569394790602656,34,1427.4411853088552,0.8869708311640365,1427.4411853088552,0.8869708311640365,1509.694913922994,0.93808092857897,0.0,0.4865610105536916,0.5248987228418193,0.494368845454445,0.6081682889785194,0.3057659443955013,0.494386382009836,0.6077148094699482,0.5819551351071626,Moderate,32
12095015602,2073,198409.0,2.9908345393150024,753,2955.510476053906,0.0,0.0,0.0,0.0,0.0,0.052434456928838954,0.9848484848484849,0.3052434456928839,1.0,0.4745410665412417,0.47169731018045624,164,920.2524110852638,0.5718183378353315,1376.7416301692458,0.855467588141035,1579.4554248587312,0.9814281004301947,0.0,0.6043606464927516,0.535606407173227,0.5386819666482427,0.49179270712079215,0.32480006136765555,0.5321909876506672,0.4485120324505636,0.581209425322252,Moderate,33
12095016750,12106,117609.0,2.6984521148911513,4233,3065.400117911902,12.0,0.9912440112340988,56.0,2.0,0.0,0.9625468164794008,0.8181818181818182,0.9382022471910112,0.9342979127134725,0.10537486777522195,0.6313415049370105,97,1577.5759837813314,0.9802602698871908,1577.5759837813314,0.9802602698871908,7979.528457530687,4.958249111147578,9.912440112340988,0.45888294344691344,0.4951886392152362,0.3247408523319014,0.5393613091554778,0.4305191459773961,0.30706544854831685,0.6639479422100152,0.580304916135665,Moderate,34
12095013202,7224,59888.0,10.243224461431549,3033,4971.202241479908,2.0,0.2768549280177187,63.0,0.0,0.0,0.8127340823970037,0.2727272727272727,0.9456928838951311,0.9939516129032258,0.4424645197824508,0.6062648961525365,43,591.8780893200268,0.36777599401994027,1430.3151371576312,0.8887566220507431,1775.7718331287992,1.103413461092718,2.768549280177187,0.7095795360804833,0.5243024455494741,0.5656781114550685,0.5940888607432961,0.2778086430445877,0.5523223606401669,0.5658291488898591,0.576356328105822,Moderate,35
12095012800,3860,154886.0,3.6420395421436007,1717,3080.6759388533524,6.0,1.5544041450777202,0.0,0.0,21.0,0.2958801498127341,0.9545454545454546,0.3052434456928839,0.9818548387096775,0.6475772963467467,0.47080354102826016,145,1182.130561127921,0.7345418761482448,1386.0819927114364,0.8612714203498049,819.5746305491286,0.5092600653117846,15.544041450777202,0.5381917369429572,0.5336064963886485,0.5810289125936112,0.5038711524978655,0.2885257194101383,0.5864981905638007,0.480653716804918,0.5753317491702106,Moderate,36
12095014702,5960,51444.0,16.353160481274358,2818,8628.062816279169,3.0,0.5033557046979866,54.0,1.0,9.0,0.6367041198501873,0.12121212121212122,0.9250936329588015,0.9762215370018976,0.6504673106862142,0.5708971739870616,39,706.055465938983,0.4387225266561922,733.4231269945503,0.45572800283503734,809.9458978470964,0.5032770481929881,5.033557046979866,0.6696099276762197,0.7117238634469728,0.6703756680343682,0.6007407222012536,0.2346664559699237,0.6694185371848679,0.5346363088490442,0.5740803818104169,Moderate,37
12095016907,7546,55457.0,33.99384121033606,2994,11480.51523441185,6.0,0.795123244102836,3.0,1.0,13.0,0.8426966292134831,0.1893939393939394,0.702247191011236,0.9671489563567364,0.7100229784150226,0.5594952332311882,35,588.6079212232937,0.36574400577085675,588.6079212232937,0.36574400577085675,627.2353670267428,0.3897459878228289,7.95123244102836,0.7107854814960797,0.7655848862622876,0.7214403612168985,0.6080787716269013,0.203130128435076,0.7214022360628456,0.5669129312828617,0.5723684786219065,Moderate,38
12095015300,3678,98359.0,7.694532831935204,1812,2459.526225952688,6.0,1.6313213703099512,0.0,1.0,50.0,0.25842696629213485,0.6856060606060606,0.3052434456928839,0.9671489563567364,0.9023500147847736,0.4477847293156282,93,620.9196904411311,0.38582160833304197,1162.61258086534,0.7224139654824202,188.70925446975053,0.11725849443608732,16.31321370309951,0.6990249767849996,0.5851508157343374,0.7575801597747769,0.5407233584533728,0.2023644029601425,0.7677464116747654,0.4763945803331367,0.5722791884593447,Moderate,39
12095010202,3988,101599.0,12.45859872611465,2872,10574.237182257093,13.0,3.259779338014042,2.0,1.0,1.0,0.3146067415730337,0.7159090909090909,0.6704119850187266,0.9459796015180266,0.6424141645266195,0.43042007150153216,98,91.45301965153331,0.05682627185457759,549.6907575436702,0.34156200137675363,836.9689099379892,0.5200683694337501,32.59779338014042,0.9480652310687788,0.7812910853868669,0.7924499753155327,0.5390290426457323,0.2144156321379451,0.7771674219884248,0.4723588308637673,0.5722295007946477,Moderate,40
12095012701,5607,102303.0,16.739007359879224,2655,5884.559615357653,4.0,0.7133939718209382,1.0,1.0,0.0,0.5730337078651685,0.7196969696969697,0.6310861423220974,0.9731973434535104,0.6256199657179741,0.5209695267279536,68,708.1813579653208,0.44004349471916554,708.1813579653208,0.44004349471916554,895.3117540072187,0.5563209320115642,7.1339397182093816,0.6689030725635585,0.720627633031146,0.6619347419188423,0.5632590912852202,0.23949222498267064,0.6597705865765631,0.5247625530158818,0.5721864656460222,Moderate,41
12095016200,6862,81066.0,15.214158239143366,3206,4842.232282446909,2.0,0.29146021568055963,0.0,0.0,13.0,0.7827715355805244,0.5340909090909091,0.3052434456928839,0.9939516129032258,0.5899985418303915,0.57533835546476,41,461.1897875728239,0.28657004815180837,1404.8713159796962,0.8729465645503361,1028.7621415177318,0.6392431584035059,2.9146021568055964,0.7607394911623307,0.5296209670301203,0.6462194066031131,0.5966026708062658,0.22654851050879982,0.637682359136516,0.5573576796437887,0.5720771278661697,Moderate,42
12095010802,3507,133625.0,6.456282570932252,1737,5115.3019996789935,16.0,4.562303963501568,0.0,0.0,2.0,0.2397003745318352,0.9204545454545454,0.3052434456928839,0.9516129032258065,0.707396972090252,0.36344271365338776,194,619.657688913455,0.3850374369391845,801.4979971494821,0.49802776606460897,634.7081312289068,0.39438934822443605,45.62303963501569,0.6994779086684929,0.6886406274203264,0.7004780777875633,0.4645533228936404,0.2516793588110794,0.7008740309586512,0.4562638319394975,0.5719568038778536,Moderate,43
12095011300,4940,124402.0,6.447613143211408,2424,4281.053730204644,15.0,3.0364372469635628,0.0,0.0,10.0,0.46441947565543074,0.8825757575757576,0.3052434456928839,0.9546370967741935,0.6501517300059365,0.4363189479060266,147,599.4929088398319,0.3725076235036337,1254.4091691515634,0.7794537209891504,810.9936113102917,0.503928067156737,30.36437246963563,0.70678524447687,0.5630039498941478,0.6553755797719523,0.5020359374658043,0.2604410444596042,0.6525439040484055,0.49141158441839483,0.5702174860676203,Moderate,44
12095016100,5035,133438.0,11.129568106312291,2280,4075.560132527842,0.0,0.0,0.0,0.0,0.0,0.47191011235955055,0.9166666666666666,0.3052434456928839,1.0,0.5889566827514283,0.5663389513108614,73,1090.7919378645217,0.6777866869137498,2294.85530253607,1.4259569753490056,1032.879693429746,0.6418016865441734,0.0,0.5598126874078966,0.38478257953126976,0.5364642639699839,0.5573765451085981,0.2752424004474883,0.5379214637371605,0.5178283084363665,0.5694640837700641,Moderate,45
12095014815,5533,198920.0,1.1024760527742636,1742,2084.997738667673,5.0,0.9036688957166095,0.0,1.0,0.0,0.5599250936329588,0.9886363636363636,0.3052434456928839,0.9701731499051234,0.2134248162425098,0.47928796390875045,213,1433.068905004149,0.8904677340606787,1433.068905004149,0.8904677340606787,4431.135153526985,2.7533797333118244,9.036688957166094,0.48547423501283493,0.5237321604486574,0.3843060525918694,0.4507933905136861,0.3795335496994521,0.37070358165335315,0.5214179129828675,0.5691478724802753,Moderate,46
12095017200,5945,107857.0,14.315569487983282,2544,2134.541568053879,1.0,0.16820857863751051,0.0,0.0,39.0,0.6292134831460674,0.7462121212121212,0.3052434456928839,0.9969758064516129,0.6612218657153773,0.6289730166836909,33,844.2605284596428,0.5245991711278899,3761.621020845275,2.3373629384676455,774.7755517202362,0.48142320828874136,1.682085786375105,0.6262055950887491,0.2508197882949179,0.5651349419806342,0.6098215942727738,0.2517326328747711,0.5668857555119656,0.5375110875694664,0.5669140549447321,Moderate,47
12095017810,6336,87373.0,5.871212121212121,2315,1690.1901836222316,11.0,1.736111111111111,0.0,1.0,64.0,0.6891385767790262,0.5909090909090909,0.3052434456928839,0.9520279886148009,0.678083896484972,0.5153217568947907,64,593.4305920192584,0.3687406744731135,881.9360367100172,0.5480096466075726,721.6447535854956,0.44840926090723643,17.36111111111111,0.7090082704877576,0.6629911854151327,0.6874351038721185,0.5669557609879889,0.22763890229334977,0.6858888851719791,0.5305321781711079,0.5668949523532868,Moderate,48
12095016510,5319,24533.0,58.120248790601245,1767,6665.51516010662,16.0,3.008084226358338,111.0,0.0,40.0,0.5243445692883895,0.011363636363636364,0.9887640449438202,0.9516129032258065,0.7286808321238093,0.49421390875042553,99,617.4990632642371,0.38369612914593587,2508.5060474825027,1.558713393458765,575.5410449035091,0.3576246252532144,30.08084226358338,0.7002538286724588,0.3593312986002234,0.643440124038552,0.5389817733368634,0.25451092617228777,0.6448614742111194,0.4986679818673418,0.5661273344656151,Moderate,49
12095016743,6981,107212.0,6.216874373298954,2463,4851.474220550449,3.0,0.42973785990545765,26.0,1.0,0.0,0.8014981273408239,0.7386363636363636,0.8782771535580525,0.9762215370018976,0.357502995734313,0.6411325331971399,40,1007.6061094268775,0.6260974095202004,1009.33245279896,0.6271701095595223,2435.320027772893,1.5132377091366997,4.297378599054577,0.5808169721871561,0.6255921363113973,0.5004464144308671,0.598926697567258,0.2986520843306073,0.48928071560822495,0.5585295964187623,0.5660363975963334,Moderate,50
12095013300,6773,82054.0,16.8732268179782,2902,5323.757767064365,4.0,0.5905802450908018,2.0,0.0,40.0,0.7790262172284644,0.5492424242424242,0.6704119850187266,0.9879032258064516,0.6507535280208814,0.6516747531494722,20,1043.378409546566,0.648325286294643,1170.3274559078775,0.7272077665855637,808.9964534393464,0.5026870907893815,5.905802450908018,0.5716230835173924,0.5832332213643657,0.6055972888881826,0.6378515138710853,0.22905535633048613,0.6095538111133572,0.5520491086537772,0.5651087833621792,Moderate,51
12095017118,5040,157975.0,2.4965048931495906,1796,1932.8152139564422,21.0,4.166666666666667,0.0,1.0,27.0,0.4794007490636704,0.9621212121212122,0.3052434456928839,0.9217860531309299,0.6952428768084298,0.46856911814776986,153,1411.645545168327,0.8771558754177646,1839.361965846075,1.142926537673782,669.9553785201111,0.4162909722968558,41.666666666666664,0.4896329564374935,0.4495716308466365,0.5638646594676966,0.4971577805437479,0.3114884195476536,0.5741451554862435,0.48407434993816123,0.5643676498494052,Moderate,52
12095018203,1939,56304.0,6.140350877192982,910,7718.47466020641,1.0,0.5157297576070139,39.0,0.0,33.0,0.04119850187265917,0.2159090909090909,0.897003745318352,0.9969758064516129,0.9024137660717725,0.516281494722506,48,664.2929749537141,0.41277251784187474,918.4193829840897,0.5706793469787004,188.59240302460748,0.11718588631430413,5.15729757607014,0.6837639203654955,0.6518957732598151,0.7648502292268702,0.5908521150738152,0.16080495124124278,0.7757827215121841,0.4437632814927864,0.5629475948836964,Moderate,53
12095017117,6520,137260.0,8.389570552147239,2429,2368.9910400247804,6.0,0.9202453987730062,0.0,1.0,17.0,0.7191011235955056,0.9318181818181818,0.3052434456928839,0.9671489563567364,0.4826225115716029,0.5689862104187947,90,1502.1089359626715,0.9333672204094783,1538.8860342527978,0.9562194498210437,1533.5343492001834,0.952894066899422,9.202453987730062,0.4724617809047043,0.5025739416772574,0.4825485053259744,0.5430548988909486,0.30404393268463387,0.48305654185931934,0.5429026344694134,0.5626638317996797,Moderate,54
12095015103,6971,81914.0,8.176732176158371,3041,3397.415511989683,1.0,0.14345144168698895,0.0,0.0,50.0,0.797752808988764,0.5454545454545454,0.3052434456928839,0.9969758064516129,0.6157124769066031,0.6505447735784815,26,787.547619780621,0.489359403446759,2421.740944112314,1.5048000577330354,931.0539843112085,0.5785301242687757,1.4345144168698896,0.6434111460591107,0.3693419042058714,0.5775178300274598,0.628636690513175,0.22949901326488376,0.5761328965698345,0.5615213843829147,0.5622710649936957,Moderate,55
