GEOID,Population,median_income,poverty_rate,housing_units,population_density,grocery_stores,grocery_stores_per_1000,apartment_count,major_retailers,major_road_segments,population_score,income_score,apartment_score,competition_score,road_access_score,opportunity_score,location_rank
12095017402,5836,50868.0,23.70900209351012,1875,2282.0722053627414,15.0,2.5702535983550376,24.0,3.0,102.0,0.6067415730337079,0.11363636363636363,0.8651685393258427,0.15543071161048694,0.9925093632958801,0.5294986380660538,102
12095010300,3355,54427.0,18.269831355402875,2257,5622.248605050661,0.0,0.0,2.0,0.0,12.0,0.22846441947565543,0.16666666666666666,0.6704119850187266,0.8745318352059925,0.6235955056179775,0.528370786516854,103
12095018902,5720,84467.0,11.667564171602944,4580,10613.047650473029,36.0,6.293706293706294,9.0,1.0,41.0,0.5955056179775281,0.5643939393939394,0.7808988764044944,0.0337078651685393,0.8632958801498127,0.5276366189989785,104
12095013604,6722,54356.0,21.466825349598334,3213,9565.558558432931,2.0,0.2975304968759298,0.0,0.0,21.0,0.7640449438202247,0.16287878787878787,0.3052434456928839,0.5674157303370786,0.7284644194756554,0.5276153387810691,105
12095016709,6692,76041.0,12.734927078634792,2463,5619.2810671841935,1.0,0.14943215780035862,0.0,0.0,0.0,0.7528089887640449,0.4962121212121212,0.3052434456928839,0.6891385767790262,0.20786516853932585,0.5271471739870617,106
12095017811,4343,118393.0,3.684089339166475,1244,2362.160131303238,0.0,0.0,0.0,0.0,0.0,0.3595505617977528,0.8371212121212122,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5263172454885938,107
12095016408,2235,70750.0,15.650224215246636,1088,4665.076960523579,0.0,0.0,68.0,0.0,0.0,0.0749063670411985,0.42045454545454547,0.9588014981273408,0.8745318352059925,0.20786516853932585,0.5233678072863466,108
12095016504,5087,50737.0,26.6734486266531,2027,3309.4055061779745,4.0,0.7863180656575586,75.0,0.0,7.0,0.48314606741573035,0.10984848484848485,0.9737827715355806,0.449438202247191,0.5224719101123596,0.5227506809669732,109
12095012304,8471,70032.0,13.988903317199858,2373,6955.1361764104495,2.0,0.23609963404556722,0.0,0.0,0.0,0.9063670411985019,0.4090909090909091,0.3052434456928839,0.5674157303370786,0.20786516853932585,0.5220377936670071,110
12095012701,5607,102303.0,16.739007359879224,2655,5884.559615357653,4.0,0.7133939718209382,1.0,1.0,0.0,0.5730337078651685,0.7196969696969697,0.6310861423220974,0.449438202247191,0.20786516853932585,0.5209695267279536,111
12095018000,3932,50135.0,21.839080459770116,1979,4611.236699470496,1.0,0.25432349949135297,2.0,0.0,32.0,0.31086142322097376,0.10227272727272728,0.6704119850187266,0.6891385767790262,0.8071161048689138,0.5204907218249915,112
12095017505,4769,97286.0,4.0889075277836024,1899,1915.6779183214642,0.0,0.0,0.0,0.0,0.0,0.43820224719101125,0.6666666666666666,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.5204119850187265,113
12095016512,6359,58553.0,24.171539961013643,2170,7326.5409634490015,14.0,2.2016040257902185,70.0,1.0,6.0,0.6928838951310862,0.25,0.9625468164794008,0.1685393258426966,0.49812734082397003,0.5200842696629214,114
12095013607,5348,70275.0,10.37771129394166,2133,4046.612872226861,8.0,1.4958863126402393,2.0,2.0,35.0,0.5280898876404494,0.4128787878787879,0.6704119850187266,0.26779026217228463,0.8239700374531835,0.5185797582567245,115
12095017013,7473,93443.0,7.654221865382042,3215,5502.618301015547,9.0,1.2043356081894823,0.0,2.0,11.0,0.8352059925093633,0.6363636363636364,0.3052434456928839,0.24906367041198507,0.6048689138576779,0.5183009874021111,116
12095016717,4115,117083.0,10.012150668286756,1312,3226.430789724392,0.0,0.0,0.0,0.0,0.0,0.3408239700374532,0.8143939393939394,0.3052434456928839,0.8745318352059925,0.20786516853932585,0.518226506639428,117
